id	overall_score	Ideas	Organization	Style	Conventions	misc_total_words	misc_total_sentences	misc_words_div_sentences	misc_sent_density	misc_ttr	grammar_pct_transitions	grammar_pct_rel_trigrams	grammar_grammar_errors_ltp_by_words	vocab_difficult_words	vocab_proportion_vocab_list[a]	vocab_proportion_vocab_list[accent]	vocab_proportion_vocab_list[abandon]	vocab_proportion_vocab_list[abnormal]	vocab_proportion_vocab_list[abbey]	vocab_proportion_vocab_list[abduct]	vocab_proportion_vocab_list[abate]	vocab_proportion_vocab_list[aback]	vocab_proportion_vocab_list[abbot]	vocab_proportion_vocab_list[abet]	vocab_proportion_vocab_list[abrasion]	vocab_proportion_vocab_list[aberrant]	vocab_proportion_vocab_list[abattoir]	vocab_proportion_vocab_list[abashed]	vocab_proportion_vocab_list[abacus]	vocab_proportion_vocab_list[abalone]	vocab_proportion_vocab_list[abductee]	vocab_proportion_vocab_list[aardvark]	vocab_proportion_vocab_list[abnegate]	vocab_proportion_vocab_list[abaya]	vocab_proportion_vocab_list[abaft]	vocab_proportion_vocab_list[abomasum]	vocab_proportion_vocab_list[abettor]	vocab_proportion_vocab_list[acetal]	vocab_proportion_vocab_list[ablaut]	vocab_proportion_vocab_list[a1]	vocab_proportion_vocab_list[ah]	vocab_proportion_vocab_list[absentminded]	vocab_proportion_vocab_list[aal]	flow_ts_avg_len_sent	flow_ts_num_syllab	flow_ts_avg_sent_per_word	flow_ts_num_polysyllab	flow_ts_num_chars	flow_ts_avg_syllab_per_word	flow_ts_fre	flow_ts_fkg	flow_ts_cli	flow_ts_dcrs	flow_ts_lwf	flow_ts_gf	flow_ts_ari	coherence_nlemma_types	coherence_n_bigram_lemma_types	coherence_n_trigram_lemma_types	coherence_nlemmas	coherence_n_bigram_lemmas	coherence_n_trigram_lemmas	coherence_ncontent_types	coherence_ncontent_tokens	coherence_content_ttr	coherence_nfunction_tokens	coherence_nfunction_types	coherence_function_ttr	coherence_noun_ttr	coherence_determiners	coherence_conjunctions	coherence_prn_noun_ratio
18714	14	2	2	2	2	282	14	20.142857142857142	5.62	51.81	0.0374	20.17	0.06028368794326241	16	0.37943262411347517	0.0035460992907801418	0.0	0.0	0.0035460992907801418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.2	306	0.05	8	999	1.2	85.83	6.1	5.22	6.74	7.666666666666666	7.68	7.0	129	128	127	249	248	247	85	134	0.6343	115	44	0.3826	0.5806	0.04819	0.04016	0.84
18715	20	2	3	3	3	223	14	15.928571428571429	7.14	56.63	0.0093	15.13	0.053811659192825115	18	0.3991031390134529	0.02242152466367713	0.008968609865470852	0.0	0.004484304932735426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008968609865470852	0.0	14.9	269	0.07	17	890	1.4	73.27	6.7	7.88	6.57	6.571428571428571	7.2	7.6	111	110	109	196	195	194	73	109	0.6697	87	38	0.4368	0.5161	0.06633	0.05102	0.23
18716	18	3	3	2	2	409	13	31.46153846153846	3.93	46.83	0.0654	20.17	0.08312958435207823	41	0.24449877750611246	0.02444987775061125	0.0	0.004889975550122249	0.0	0.0024449877750611247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024449877750611247	0.0	0.0	50.2	425	0.02	20	1509	1.4	37.44	20.5	11.04	9.48	31.0	20.35	27.3	155	154	153	331	330	329	110	220	0.5	111	45	0.4054	0.3119	0.0423	0.03927	0.08
18717	12	1	2	2	3	242	11	22.0	4.93	51.12	0.0467	16.81	0.045454545454545456	16	0.3925619834710744	0.024793388429752067	0.0	0.008264462809917356	0.004132231404958678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.3	289	0.05	13	909	1.3	76.25	7.7	5.86	6.56	6.857142857142857	9.02	7.9	114	113	112	223	222	221	71	112	0.6339	111	43	0.3874	0.9091	0.03139	0.0583	0.82
18718	7	1	1	1	1	31	4	7.75	15.38	73.08	0.0	0.0	0.06451612903225806	3	0.3870967741935484	0.03225806451612903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.5	33	0.15	1	106	1.3	90.26	2.3	2.26	7.0	2.5	2.6	1.0	19	18	17	26	25	24	9	15	0.6	11	10	0.9091	1.0	0.0	0.11538	2.0
18719	8	1	1	1	1	61	3	20.333333333333332	5.17	63.79	0.0093	10.92	0.08196721311475409	3	0.5081967213114754	0.01639344262295082	0.0	0.0	0.01639344262295082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01639344262295082	0.01639344262295082	0.0	0.0	19.3	70	0.05	1	200	1.2	85.73	6.1	2.44	6.23	9.0	7.72	4.5	37	36	35	58	57	56	13	24	0.5417	34	24	0.7059	0	0.05172	0.01724	0
18720	10	0	1	2	2	153	10	15.3	6.99	51.05	0.0187	15.13	0.06535947712418301	12	0.3660130718954248	0.0457516339869281	0.013071895424836602	0.013071895424836602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.3	178	0.07	6	636	1.2	90.8	4.1	7.53	6.66	5.0	6.56	6.7	73	72	71	143	142	141	41	76	0.5395	67	32	0.4776	0.7059	0.06294	0.06993	0.24
18721	15	2	2	2	3	259	14	18.5	5.83	43.75	0.0093	20.17	0.05405405405405406	13	0.33976833976833976	0.015444015444015444	0.007722007722007722	0.0	0.003861003861003861	0.0	0.0	0.0	0.0	0.0	0.0	0.003861003861003861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.4	287	0.05	10	861	1.2	86.64	5.7	3.08	6.13	8.166666666666666	7.69	4.7	105	104	103	240	239	238	66	117	0.5641	123	39	0.3171	0.625	0.09583	0.03333	0.75
18722	24	3	3	3	3	254	14	18.142857142857142	7.07	58.08	0.028	17.65	0.06692913385826772	22	0.31496062992125984	0.031496062992125984	0.0	0.007874015748031496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.6	273	0.04	15	922	1.4	64.44	10.1	9.52	7.98	11.8	10.71	13.4	115	114	113	198	197	196	72	116	0.6207	82	43	0.5244	0.4	0.07071	0.0101	0.33
18723	16	2	2	2	2	167	8	20.875	5.3	52.32	0.0654	15.97	0.059880239520958084	11	0.3772455089820359	0.041916167664670656	0.0	0.011976047904191617	0.011976047904191617	0.005988023952095809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	187	0.04	5	571	1.2	79.94	8.3	4.42	6.88	13.75	10.27	9.0	79	78	77	151	150	149	50	79	0.6329	72	29	0.4028	0.8	0.10596	0.02649	1.0
18724	24	3	3	3	3	367	20	18.35	6.39	54.31	0.0374	22.69	0.05449591280653951	33	0.34877384196185285	0.010899182561307902	0.010899182561307902	0.0027247956403269754	0.0	0.0027247956403269754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.1	392	0.06	16	1291	1.3	79.5	6.4	5.74	7.62	7.0	7.75	6.9	170	169	168	313	312	311	120	192	0.625	121	50	0.4132	0.5273	0.07029	0.02236	0.15
18725	20	3	3	2	3	211	7	30.142857142857142	3.65	55.21	0.028	19.33	0.04265402843601896	18	0.3981042654028436	0.037914691943127965	0.0	0.004739336492890996	0.004739336492890996	0.0	0.0	0.004739336492890996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014218009478672985	0.0	27.3	238	0.04	2	815	1.2	77.61	9.2	7.14	7.14	17.0	11.34	12.3	106	105	104	192	191	190	71	107	0.6636	85	35	0.4118	0.5238	0.08333	0.03646	0.24
18726	20	3	3	3	3	412	24	17.166666666666668	6.98	51.45	0.0561	21.01	0.01699029126213592	33	0.32038834951456313	0.02912621359223301	0.009708737864077669	0.012135922330097087	0.0	0.0024271844660194173	0.0024271844660194173	0.0	0.0	0.0	0.0	0.0024271844660194173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0048543689320388345	0.0	19.0	450	0.05	13	1504	1.3	77.57	7.2	7.02	6.84	7.666666666666666	8.54	8.8	177	176	175	344	343	342	122	205	0.5951	139	55	0.3957	0.3469	0.0436	0.0436	0.31
18727	9	0	2	2	2	154	8	19.25	5.56	50.0	0.0187	13.45	0.06493506493506493	16	0.36363636363636365	0.01948051948051948	0.0	0.006493506493506494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.6	194	0.05	5	618	1.3	75.95	7.8	7.2	6.52	13.25	8.8	9.1	72	71	70	144	143	142	39	66	0.5909	78	33	0.4231	0.6667	0.05556	0.01389	0.33
18729	16	2	2	2	2	152	8	19.0	5.63	54.23	0.028	17.65	0.06578947368421052	8	0.4342105263157895	0.013157894736842105	0.006578947368421052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.8	172	0.06	2	537	1.2	87.25	5.5	3.94	6.19	7.666666666666666	7.12	5.2	77	76	75	142	141	140	45	79	0.5696	63	32	0.5079	0.8571	0.10563	0.02113	0.0
18730	18	2	2	3	3	373	30	12.433333333333334	9.38	54.06	0.0654	23.53	0.03753351206434316	33	0.3297587131367292	0.03753351206434316	0.013404825737265416	0.002680965147453083	0.002680965147453083	0.0	0.0	0.0	0.0	0.0	0.0	0.002680965147453083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.4	404	0.08	15	1308	1.3	84.27	4.6	5.09	6.99	5.111111111111111	5.99	4.6	173	172	171	320	319	318	118	185	0.6378	135	55	0.4074	0.5714	0.1	0.04063	0.27
18731	15	2	2	2	3	61	5	12.2	9.43	54.72	0.0	4.2	0.06557377049180328	4	0.32786885245901637	0.03278688524590164	0.0	0.0	0.0	0.01639344262295082	0.0	0.01639344262295082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.6	66	0.09	1	187	1.2	94.56	2.7	1.14	6.25	4.6	4.99	0.5	29	28	27	53	52	51	17	31	0.5484	22	12	0.5455	1.0	0.13208	0.01887	0.0
18732	16	2	2	2	3	221	19	11.631578947368421	10.16	59.36	0.0467	12.61	0.03167420814479638	13	0.3891402714932127	0.04524886877828054	0.00904977375565611	0.0	0.0	0.004524886877828055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.3	235	0.1	4	787	1.3	86.4	3.8	4.79	6.45	3.909090909090909	4.55	3.7	111	110	109	187	186	185	72	116	0.6207	71	39	0.5493	0.2381	0.05348	0.03209	0.57
18733	22	2	3	3	3	264	18	14.666666666666666	9.14	59.39	0.0187	12.61	0.05303030303030303	28	0.2840909090909091	0.03409090909090909	0.0	0.003787878787878788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003787878787878788	0.003787878787878788	0.0	27.0	273	0.04	12	943	1.4	60.99	11.5	9.64	8.74	11.4	12.7	15.6	117	116	115	197	196	195	80	125	0.64	72	37	0.5139	0.3421	0.06599	0.0203	0.04
18734	4	1	1	1	1	76	2	38.0	2.74	52.05	0.0093	7.56	0.09210526315789473	4	0.3684210526315789	0.02631578947368421	0.0	0.0	0.0	0.013157894736842105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	84	0.03	1	254	1.2	68.78	12.6	3.44	7.18	18.5	14.96	13.2	38	37	36	73	72	71	17	29	0.5862	44	21	0.4773	1.0	0.09589	0.08219	0.5
18736	16	2	2	2	2	205	13	15.76923076923077	7.6	56.73	0.028	16.81	0.06829268292682927	17	0.35121951219512193	0.04390243902439024	0.004878048780487805	0.00975609756097561	0.004878048780487805	0.004878048780487805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.3	215	0.05	5	677	1.3	75.24	8.1	4.59	6.92	13.25	9.46	7.9	97	96	95	171	170	169	58	84	0.6905	87	39	0.4483	1.0	0.08772	0.03509	1.0
18737	15	2	2	2	2	73	14	5.214285714285714	35.0	75.0	0.0	5.04	0.136986301369863	8	0.2328767123287671	0.0136986301369863	0.0	0.0136986301369863	0.0136986301369863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0273972602739726	0.0136986301369863	0.0	0.0	10.0	70	0.1	4	204	1.8	44.41	9.6	6.06	8.87	6.25	7.0	7.6	30	29	28	40	39	38	17	22	0.7727	18	13	0.7222	1.0	0.1	0.075	2.0
18738	16	2	2	2	2	103	6	17.166666666666668	6.45	60.22	0.0187	12.61	0.019417475728155338	6	0.4368932038834951	0.019417475728155338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009708737864077669	0.0	15.0	110	0.07	1	333	1.2	90.09	4.4	2.66	6.13	6.75	6.0	3.5	56	55	54	93	92	91	33	50	0.66	43	23	0.5349	0.7143	0.05376	0.05376	0.71
18739	8	0	2	1	2	104	5	20.8	5.05	55.56	0.0187	5.88	0.11538461538461539	5	0.4423076923076923	0.028846153846153848	0.0	0.009615384615384616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009615384615384616	0.0	0.0	0.0	19.8	111	0.05	0	389	1.1	93.68	5.1	5.22	6.53	8.9	7.92	7.0	55	54	53	99	98	97	33	52	0.6346	47	22	0.4681	1.0	0.0404	0.05051	0.8
18740	20	2	3	3	3	289	21	13.761904761904763	8.97	60.68	0.0467	15.13	0.020761245674740483	23	0.3771626297577855	0.010380622837370242	0.0	0.006920415224913495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.8	303	0.05	11	1015	1.3	77.77	7.1	7.14	7.08	8.666666666666666	8.23	9.1	142	141	140	234	233	232	96	140	0.6857	94	46	0.4894	0.5455	0.07692	0.01709	0.18
18741	24	3	3	3	3	347	22	15.772727272727273	7.38	55.03	0.028	26.89	0.03170028818443804	32	0.37752161383285304	0.01440922190201729	0.011527377521613832	0.005763688760806916	0.002881844380403458	0.0	0.0	0.0	0.0	0.0	0.0	0.002881844380403458	0.0	0.0	0.0	0.0	0.0	0.002881844380403458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.5	387	0.07	13	1279	1.3	83.15	5.0	6.08	7.11	6.857142857142857	6.61	5.6	164	163	162	298	297	296	112	167	0.6707	131	52	0.3969	0.6333	0.06376	0.01342	0.57
18742	12	1	1	2	2	113	5	22.6	4.76	65.71	0.0	9.24	0.035398230088495575	7	0.5486725663716814	0.008849557522123894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	128	0.05	2	391	1.2	84.0	6.8	3.83	6.33	10.4	8.4	6.6	69	68	67	105	104	103	36	49	0.7347	56	33	0.5893	0.8571	0.0381	0.04762	0.29
18743	9	1	1	2	2	140	10	14.0	8.06	54.03	0.0	10.08	0.1357142857142857	9	0.35714285714285715	0.02142857142857143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.9	154	0.07	1	529	1.3	81.73	5.6	6.89	6.63	6.285714285714286	6.3	7.0	67	66	65	124	123	122	37	67	0.5522	57	30	0.5263	0.625	0.03226	0.00806	0.0
18744	12	2	2	2	2	181	9	20.11111111111111	5.62	59.38	0.0374	15.13	0.07734806629834254	8	0.4088397790055249	0.016574585635359115	0.0055248618784530384	0.0055248618784530384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0055248618784530384	0.0055248618784530384	0.0	0.0	19.8	177	0.05	1	580	1.1	93.68	5.1	3.19	7.02	7.5	8.17	5.7	95	94	93	160	159	158	58	83	0.6988	77	37	0.4805	0.7857	0.04375	0.05	0.43
18745	18	2	2	2	3	201	14	14.357142857142858	9.21	61.84	0.028	10.08	0.0	18	0.3582089552238806	0.01990049751243781	0.0	0.004975124378109453	0.004975124378109453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004975124378109453	0.0	16.7	195	0.06	4	660	1.3	79.9	6.3	5.97	7.2	8.0	7.21	7.6	94	93	92	152	151	150	58	95	0.6105	57	36	0.6316	0.5484	0.04605	0.03289	0.03
18747	7	0	1	1	2	106	14	7.571428571428571	17.07	47.56	0.0093	7.56	0.0660377358490566	9	0.3018867924528302	0.03773584905660377	0.0	0.009433962264150943	0.009433962264150943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.7	117	0.09	5	381	1.4	76.52	5.5	6.77	6.33	5.1875	7.12	6.3	39	38	37	82	81	80	19	36	0.5278	46	20	0.4348	1.0	0.03659	0.14634	3.0
18748	16	1	2	3	3	308	11	28.0	4.42	50.2	0.0561	22.69	0.06818181818181818	35	0.2922077922077922	0.01948051948051948	0.0	0.00974025974025974	0.003246753246753247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003246753246753247	0.003246753246753247	0.0	24.0	348	0.04	14	1222	1.5	55.58	11.5	10.97	7.79	10.8	11.6	14.5	125	124	123	249	248	247	87	158	0.5506	91	38	0.4176	0.3226	0.05622	0.00803	0.06
18749	13	2	2	2	2	136	10	13.6	8.62	52.59	0.0187	9.24	0.058823529411764705	12	0.3088235294117647	0.022058823529411766	0.007352941176470588	0.007352941176470588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007352941176470588	0.0	16.4	157	0.06	2	529	1.4	71.75	7.3	8.0	6.65	6.285714285714286	6.56	8.5	61	60	59	116	115	114	35	71	0.493	45	26	0.5778	0.4	0.06034	0.01724	0.27
18750	6	1	1	1	1	35	3	11.666666666666666	10.34	68.97	0.0	0.0	0.02857142857142857	4	0.4	0.02857142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.7	37	0.1	0	115	1.3	87.01	3.5	3.05	6.84	3.833333333333333	3.88	2.1	20	19	18	29	28	27	13	19	0.6842	10	7	0.7	1.0	0.03448	0.13793	0.0
18751	23	3	3	3	3	260	20	13.0	9.05	46.61	0.028	17.65	0.011538461538461539	13	0.31153846153846154	0.015384615384615385	0.0	0.015384615384615385	0.007692307692307693	0.0038461538461538464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.3	287	0.08	9	981	1.3	84.37	4.5	6.54	5.96	6.571428571428571	5.82	5.6	103	102	101	221	220	219	67	118	0.5678	103	36	0.3495	0.2381	0.11312	0.04072	1.05
18752	14	2	2	2	2	109	9	12.11111111111111	9.38	68.75	0.0093	9.24	0.05504587155963303	8	0.47706422018348627	0.01834862385321101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.7	107	0.09	1	343	1.1	102.91	1.6	1.49	6.8	4.444444444444445	4.28	0.7	66	65	64	96	95	94	37	59	0.6271	37	29	0.7838	0.8	0.07292	0.02083	1.2
18753	10	0	1	2	2	127	7	18.142857142857142	6.48	75.0	0.0187	16.81	0.03937007874015748	15	0.4881889763779528	0.031496062992125984	0.0	0.007874015748031496	0.007874015748031496	0.0	0.0	0.0	0.007874015748031496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015748031496062992	0.0	18.0	143	0.06	6	456	1.3	78.59	6.8	5.86	7.89	11.2	9.05	7.4	81	80	79	108	107	106	49	65	0.7538	43	32	0.7442	1.0	0.08333	0.00926	0.57
18754	18	2	2	3	3	183	8	22.875	5.1	59.87	0.0187	15.13	0.01092896174863388	23	0.3825136612021858	0.0273224043715847	0.01092896174863388	0.00546448087431694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01092896174863388	0.0	25.7	232	0.04	16	740	1.5	53.85	12.1	9.81	7.88	11.2	13.4	14.1	94	93	92	157	156	155	56	80	0.7	77	38	0.4935	0.4412	0.12739	0.03185	0.32
18756	21	3	3	3	3	317	21	15.095238095238095	7.29	50.0	0.0654	16.81	0.056782334384858045	18	0.3753943217665615	0.015772870662460567	0.0	0.00946372239747634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031545741324921135	0.0	14.4	351	0.07	11	1133	1.2	90.7	4.2	4.34	6.76	5.111111111111111	6.04	4.3	144	143	142	288	287	286	97	157	0.6178	131	47	0.3588	0.75	0.04861	0.0625	0.5
18757	17	2	3	2	2	128	6	21.333333333333332	5.36	62.5	0.0187	7.56	0.0390625	9	0.4375	0.0234375	0.0078125	0.0078125	0.0078125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0078125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0078125	0.0	22.2	137	0.05	1	437	1.2	82.78	7.2	4.64	6.73	10.2	8.88	8.2	70	69	68	112	111	110	38	59	0.6441	53	32	0.6038	0.625	0.08929	0.04464	0.38
18758	13	2	2	2	2	96	4	24.0	4.35	75.0	0.0187	6.72	0.10416666666666667	6	0.5729166666666666	0.020833333333333332	0.0	0.0	0.0	0.0	0.0	0.010416666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010416666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.5	102	0.04	1	333	1.1	90.94	6.2	4.07	7.74	11.5	9.0	7.2	69	68	67	92	91	90	41	53	0.7736	39	28	0.7179	1.0	0.06522	0.03261	2.33
18759	23	3	3	3	3	466	36	12.944444444444445	10.88	46.83	0.0093	25.21	0.019313304721030045	41	0.2317596566523605	0.017167381974248927	0.008583690987124463	0.002145922746781116	0.0	0.0	0.0	0.002145922746781116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002145922746781116	0.002145922746781116	0.0	0.0	14.6	429	0.07	12	1498	1.3	82.04	5.4	6.49	7.5	8.166666666666666	6.96	7.8	155	154	153	331	330	329	109	206	0.5291	125	46	0.368	0.3563	0.07855	0.02417	0.08
18760	16	2	2	2	2	140	7	20.0	5.3	53.03	0.0093	18.49	0.08571428571428572	9	0.4142857142857143	0.03571428571428571	0.007142857142857143	0.0	0.0	0.007142857142857143	0.0	0.007142857142857143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.4	152	0.04	0	466	1.2	78.52	8.9	3.14	6.62	12.5	10.56	8.4	70	69	68	132	131	130	42	69	0.6087	63	28	0.4444	0.8571	0.08333	0.02273	0.29
18761	20	3	3	3	3	447	24	18.625	6.38	43.88	0.0561	22.69	0.06935123042505593	38	0.2639821029082774	0.017897091722595078	0.0044742729306487695	0.0044742729306487695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022371364653243847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022371364653243847	0.0	22.1	478	0.05	20	1646	1.4	65.96	9.5	8.36	7.19	5.875	9.63	11.5	165	164	163	376	375	374	116	222	0.5225	154	49	0.3182	0.3803	0.04255	0.01862	0.42
18762	17	2	3	2	2	130	8	16.25	6.61	61.16	0.0187	11.76	0.038461538461538464	18	0.4846153846153846	0.015384615384615385	0.0	0.007692307692307693	0.007692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.1	170	0.07	8	532	1.4	73.07	6.8	7.18	7.13	7.142857142857142	8.35	6.9	74	73	72	121	120	119	44	71	0.6197	50	30	0.6	0.6667	0.05785	0.01653	0.11
