id	overall_score	total_words	total_sentences	words_div_sentences	sent_density	pct_transitions	pct_rel_trigrams	grammar_errors_ltp_by_words	difficult_words	proportion_vocab_list[a]_total_words	proportion_vocab_list[a]_headwords	proportion_vocab_list[accent]_total_words	proportion_vocab_list[accent]_headwords	proportion_vocab_list[abandon]_total_words	proportion_vocab_list[abandon]_headwords	proportion_vocab_list[abnormal]_total_words	proportion_vocab_list[abnormal]_headwords	proportion_vocab_list[abbey]_total_words	proportion_vocab_list[abbey]_headwords	proportion_vocab_list[abduct]_total_words	proportion_vocab_list[abduct]_headwords	proportion_vocab_list[abate]_total_words	proportion_vocab_list[abate]_headwords	proportion_vocab_list[aback]_total_words	proportion_vocab_list[aback]_headwords	proportion_vocab_list[abbot]_total_words	proportion_vocab_list[abbot]_headwords	proportion_vocab_list[abet]_total_words	proportion_vocab_list[abet]_headwords	proportion_vocab_list[abrasion]_total_words	proportion_vocab_list[abrasion]_headwords	proportion_vocab_list[aberrant]_total_words	proportion_vocab_list[aberrant]_headwords	proportion_vocab_list[abattoir]_total_words	proportion_vocab_list[abattoir]_headwords	proportion_vocab_list[abashed]_total_words	proportion_vocab_list[abashed]_headwords	proportion_vocab_list[abacus]_total_words	proportion_vocab_list[abacus]_headwords	proportion_vocab_list[abalone]_total_words	proportion_vocab_list[abalone]_headwords	proportion_vocab_list[abductee]_total_words	proportion_vocab_list[abductee]_headwords	proportion_vocab_list[aardvark]_total_words	proportion_vocab_list[aardvark]_headwords	proportion_vocab_list[abnegate]_total_words	proportion_vocab_list[abnegate]_headwords	proportion_vocab_list[abaya]_total_words	proportion_vocab_list[abaya]_headwords	proportion_vocab_list[abaft]_total_words	proportion_vocab_list[abaft]_headwords	proportion_vocab_list[abomasum]_total_words	proportion_vocab_list[abomasum]_headwords	proportion_vocab_list[abettor]_total_words	proportion_vocab_list[abettor]_headwords	proportion_vocab_list[acetal]_total_words	proportion_vocab_list[acetal]_headwords	proportion_vocab_list[ablaut]_total_words	proportion_vocab_list[ablaut]_headwords	proportion_vocab_list[a1]_total_words	proportion_vocab_list[a1]_headwords	proportion_vocab_list[ah]_total_words	proportion_vocab_list[ah]_headwords	proportion_vocab_list[absentminded]_total_words	proportion_vocab_list[absentminded]_headwords	proportion_vocab_list[aal]_total_words	proportion_vocab_list[aal]_headwords	unique_words	ttrr	num_types	flesch_reading_ease	flesch_kincaid_grade	smog_index	automated_readability_index	coleman_liau_index	linsear_write_formula	dale_chall_readability_score	text_standard	spache_readability	reading_time	crawford	wiener_sachtextformel	monosyllabcount	polysyllabcount	letter_count	char_count	sentence_count	lexicon_count	syllable_count	ts_avg_len_sent	ts_avg_sent_per_word	ts_avg_syllab_per_word	nlemma_types	n_bigram_lemma_types	n_trigram_lemma_types	nlemmas	n_bigram_lemmas	n_trigram_lemmas	ncontent_types	ncontent_tokens	content_ttr	nfunction_tokens	nfunction_types	function_ttr	nouns_total	nouns_unique	ttr_nouns	determiners_unique	determiners_per_words	determiners_total	conjunctions_unique	conjunctions_total	conjunctions_per_words	pronouns_unique	pronouns_total	pronouns_density	pronouns_noun_ratio
1478	9	391	24	16.291666666666668	6.88	0.0374	28.57	0.03836317135549872	38	0.3248081841432225	0.0185212191920665	0.05115089514066496	0.0031397174254317113	0.01278772378516624	0.0008503401360544217	0.0025575447570332483	0.00020554984583761563	0.0076726342710997444	0.0006984866123399302	0.005115089514066497	0.00048756704046806434	0.0	0.0	0.0025575447570332483	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025575447570332483	0.0005339028296849973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010230179028132993	0.00017849970993797135	0.0	0.0	0.0025575447570332483	0.00016545334215751158	0.0025575447570332483	0.0008703220191470844	51.0	0.51	178	73.68	6.6	10.0	7.1	7.71	8.0	7.04	8.0	3.81941174351585	23.11	1.9	3.0721451488952938	255	35	1529	1573	24	347	477	14.5	0.07	1.4	178	177	176	349	348	347	130	197	0.6599	152	48	0.3158	45	28	0.6222	1	0.11175	39	3	10	0.02865	3	14	0.04011	0.31
1479	7	301	13	23.153846153846153	4.59	0.028	23.53	0.07308970099667775	17	0.27906976744186046	0.012250255213650285	0.016611295681063124	0.0007849293563579278	0.0	0.0	0.0	0.0	0.0033222591362126247	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033222591362126247	0.00016545334215751158	0.006644518272425249	0.0017406440382941688	36.75	0.37	104	75.34	8.0	10.7	9.2	6.85	12.2	6.12	7.0	4.3622486064659975	17.25	2.0	3.3377556298773694	215	23	1149	1174	13	276	360	21.2	0.05	1.3	104	103	102	283	282	281	60	117	0.5128	166	44	0.2651	22	9	0.4091	1	0.03534	10	2	9	0.0318	2	13	0.04594	0.59
1480	9	450	20	22.5	4.89	0.0467	30.25	0.024444444444444446	32	0.3	0.0196879101647951	0.015555555555555555	0.001098901098901099	0.0044444444444444444	0.0003401360544217687	0.0	0.0	0.0022222222222222222	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022222222222222222	0.0008703220191470844	40.1	0.4	164	75.74	7.9	10.8	9.4	7.08	7.428571428571429	6.42	8.0	4.472686337054758	25.25	2.2	3.571062626262627	295	34	1665	1719	19	396	534	20.8	0.05	1.3	164	163	162	409	408	407	102	200	0.51	209	62	0.2967	27	15	0.5556	1	0.0978	40	2	13	0.03178	2	17	0.04156	0.63
1481	7	272	13	20.923076923076923	5.24	0.0093	27.73	0.08088235294117647	30	0.3161764705882353	0.012541927956832434	0.022058823529411766	0.0009419152276295133	0.014705882352941176	0.0006802721088435374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003676470588235294	0.0002924831822170225	0.003676470588235294	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003676470588235294	4.462492748449284e-05	0.0	0.0	0.011029411764705883	0.0004963600264725347	0.0	0.0	47.98	0.48	119	77.77	7.1	9.5	7.4	6.04	8.166666666666666	7.6	8.0	4.549368916797487	14.88	1.9	3.213913657770801	191	16	986	1013	13	245	320	18.8	0.05	1.3	119	118	117	248	247	246	83	121	0.686	127	36	0.2835	21	18	0.8571	1	0.10887	27	1	5	0.02016	1	12	0.04839	0.57
1482	7	238	10	23.8	4.55	0.0093	15.97	0.01680672268907563	18	0.4495798319327731	0.015604491760245006	0.01680672268907563	0.0006279434850863422	0.004201680672268907	0.00017006802721088434	0.0	0.0	0.004201680672268907	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008403361344537815	0.00033090668431502316	0.0	0.0	57.27	0.57	126	74.93	8.2	9.6	10.1	7.6	11.6	6.83	10.0	4.601266666666666	13.96	2.0	3.1591588888888893	168	13	927	950	10	216	281	21.6	0.05	1.3	126	125	124	220	219	218	74	109	0.6789	111	52	0.4685	22	14	0.6364	1	0.05455	12	3	13	0.05909	3	13	0.05909	0.59
1483	6	143	8	17.875	6.2	0.0	21.85	0.03496503496503497	17	0.5174825174825175	0.010791891497739537	0.04195804195804196	0.0009419152276295133	0.013986013986013986	0.0003401360544217687	0.0	0.0	0.0	0.0	0.006993006993006993	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.77	0.7	90	80.51	6.0	9.5	7.4	7.31	8.5	7.01	8.0	4.245958333333332	8.34	1.9	2.646681395348837	98	10	554	568	8	129	174	16.1	0.06	1.3	90	89	88	129	128	127	53	68	0.7794	61	37	0.6066	16	11	0.6875	1	0.11628	15	2	4	0.03101	2	4	0.03101	0.25
1484	9	438	22	19.90909090909091	5.61	0.0467	31.93	0.0502283105022831	42	0.3470319634703196	0.022167128481843372	0.02968036529680365	0.0020408163265306124	0.0	0.0	0.0045662100456621	0.00041109969167523125	0.0	0.0	0.0	0.0	0.00228310502283105	0.0002718129926610492	0.0	0.0	0.0	0.0	0.0	0.0	0.00228310502283105	0.0003399048266485384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00228310502283105	4.462492748449284e-05	0.00228310502283105	0.00510204081632653	0.01141552511415525	0.0008272667107875579	0.0	0.0	51.79	0.52	203	74.93	8.2	11.2	10.4	7.89	10.5	7.43	11.0	4.814701371036846	25.53	2.3	4.066346929448729	297	36	1690	1738	18	389	525	21.6	0.05	1.3	203	202	201	392	391	390	139	218	0.6376	174	64	0.3678	61	36	0.5902	1	0.08418	33	2	19	0.04847	2	12	0.03061	0.2
1485	9	340	12	28.333333333333332	3.86	0.0374	25.21	0.06764705882352941	32	0.3264705882352941	0.016187837246609306	0.01764705882352941	0.0009419152276295133	0.011764705882352941	0.0006802721088435374	0.0029411764705882353	0.00020554984583761563	0.0029411764705882353	0.00023282887077997672	0.0029411764705882353	0.00024378352023403217	0.0029411764705882353	0.0002718129926610492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029411764705882353	4.462492748449284e-05	0.0	0.0	0.0	0.0	0.0058823529411764705	0.0017406440382941688	48.55	0.49	151	62.51	10.9	12.3	12.2	8.13	21.0	7.33	8.0	5.333846405228758	19.96	2.4	4.893501960784313	233	31	1325	1359	12	306	415	25.5	0.04	1.4	151	150	149	311	310	309	97	167	0.5808	144	54	0.375	45	24	0.5333	1	0.07717	24	2	16	0.05145	2	4	0.01286	0.09
1486	8	369	27	13.666666666666666	8.46	0.0093	35.29	0.016260162601626018	27	0.3170731707317073	0.017062855476155752	0.013550135501355014	0.0007849293563579278	0.016260162601626018	0.0010204081632653062	0.0	0.0	0.0027100271002710027	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027100271002710027	0.00016545334215751158	0.0	0.0	46.71	0.47	149	85.08	4.3	8.5	4.4	5.08	6.5	5.88	6.0	3.212564102564102	19.46	1.2	1.5361273504273507	251	24	1266	1325	27	312	408	11.6	0.09	1.3	149	148	147	319	318	317	95	160	0.5938	159	54	0.3396	34	22	0.6471	1	0.07524	24	4	13	0.04075	4	16	0.05016	0.47
1487	8	370	20	18.5	6.04	0.0187	28.57	0.024324324324324326	25	0.34864864864864864	0.01881289193524865	0.008108108108108109	0.00047095761381475666	0.008108108108108109	0.0005102040816326531	0.0	0.0	0.005405405405405406	0.00046565774155995343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005405405405405406	0.00033090668431502316	0.002702702702702703	0.0008703220191470844	49.24	0.49	163	80.51	6.0	9.1	6.2	5.74	8.166666666666666	6.4	6.0	3.771831931464174	19.68	1.6	2.0924852336448607	257	22	1291	1340	20	321	409	16.1	0.06	1.3	163	162	161	331	330	329	103	166	0.6205	165	60	0.3636	37	25	0.6757	1	0.07553	25	2	13	0.03927	2	7	0.02115	0.19
1488	8	404	14	28.857142857142858	3.65	0.0561	40.34	0.05693069306930693	39	0.3193069306930693	0.01881289193524865	0.03217821782178218	0.0020408163265306124	0.009900990099009901	0.0006802721088435374	0.0	0.0	0.0	0.0	0.0024752475247524753	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0024752475247524753	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0049504950495049506	0.00033090668431502316	0.0	0.0	44.27	0.44	170	58.45	12.4	12.4	15.1	9.82	19.0	7.48	13.0	5.877360576923076	26.05	2.7	6.0275547275641035	276	34	1753	1773	13	384	530	29.5	0.03	1.4	170	169	168	384	383	382	116	205	0.5659	179	54	0.3017	53	23	0.434	1	0.10156	39	3	23	0.0599	3	18	0.04688	0.34
1489	9	516	32	16.125	6.84	0.0374	33.61	0.06589147286821706	33	0.2693798449612403	0.0202712556511594	0.007751937984496124	0.0006279434850863422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003875968992248062	0.01020408163265306	0.001937984496124031	0.00016545334215751158	0.0	0.0	38.68	0.39	181	80.62	6.0	8.5	6.8	6.73	8.833333333333334	6.2	7.0	3.7066379310344826	29.31	1.7	2.065889655172414	370	26	1943	1995	29	464	602	16.0	0.06	1.3	181	180	179	468	467	466	122	228	0.5351	240	59	0.2458	44	18	0.4091	1	0.09829	46	2	15	0.03205	2	12	0.02564	0.27
1490	6	192	9	21.333333333333332	5.59	0.0374	15.97	0.036458333333333336	20	0.328125	0.009187691410237713	0.015625	0.00047095761381475666	0.010416666666666666	0.0003401360544217687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005208333333333333	0.00016545334215751158	0.005208333333333333	0.0008703220191470844	52.17	0.52	84	56.32	13.3	13.3	16.6	9.47	20.333333333333332	7.9	14.0	6.383207594936708	10.96	3.0	6.656874430379747	109	16	712	746	5	158	227	31.6	0.03	1.4	84	83	82	161	160	159	52	88	0.5909	73	32	0.4384	30	19	0.6333	1	0.06211	10	1	6	0.03727	1	2	0.01242	0.07
1491	11	750	34	22.058823529411764	5.68	0.0374	42.02	0.030666666666666665	107	0.244	0.02668805600116669	0.04	0.004709576138147566	0.02	0.002551020408163265	0.0026666666666666666	0.00041109969167523125	0.004	0.0006984866123399302	0.0026666666666666666	0.00048756704046806434	0.0	0.0	0.0	0.0	0.0013333333333333333	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013333333333333333	4.462492748449284e-05	0.0	0.0	0.0013333333333333333	0.00016545334215751158	0.0	0.0	48.08	0.48	288	41.4	12.8	14.3	15.4	13.46	13.4	8.49	13.0	5.3818046218487385	48.58	4.2	7.87416806722689	358	107	3152	3307	28	595	1035	21.3	0.05	1.7	288	287	286	599	598	597	228	376	0.6064	223	60	0.2691	163	65	0.3988	1	0.0985	59	2	16	0.02671	2	12	0.02003	0.07
1492	8	159	8	19.875	5.33	0.0	16.81	0.0440251572327044	16	0.44025157232704404	0.010208546011375236	0.06918238993710692	0.001726844583987441	0.006289308176100629	0.00017006802721088434	0.0	0.0	0.012578616352201259	0.00046565774155995343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.67	0.63	94	69.31	8.3	10.4	8.3	7.49	9.0	7.41	9.0	4.400083333333333	9.55	2.1	3.1811333333333334	114	13	641	650	8	150	203	18.8	0.05	1.4	94	93	92	150	149	148	57	73	0.7808	77	37	0.4805	15	12	0.8	1	0.11333	17	1	5	0.03333	1	9	0.06	0.6
1493	11	499	24	20.791666666666668	5.38	0.028	39.5	0.03807615230460922	46	0.26452905811623245	0.019250401050021876	0.03206412825651302	0.002511773940345369	0.008016032064128256	0.0006802721088435374	0.002004008016032064	0.00020554984583761563	0.002004008016032064	0.00023282887077997672	0.0	0.0	0.002004008016032064	0.0002718129926610492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008016032064128256	0.0006618133686300463	0.0	0.0	39.69	0.4	177	68.81	8.5	11.5	9.3	8.01	10.333333333333334	6.9	9.0	4.456032242305813	29.31	2.4	5.002832926233514	319	49	1941	1995	23	445	624	19.3	0.05	1.4	177	176	175	446	445	444	126	239	0.5272	207	51	0.2464	53	26	0.4906	1	0.07848	35	1	16	0.03587	1	10	0.02242	0.19
1494	10	508	23	22.08695652173913	5.02	0.0561	39.5	0.017716535433070866	55	0.33661417322834647	0.024938019542073794	0.045275590551181105	0.003610675039246468	0.015748031496062992	0.0013605442176870747	0.003937007874015748	0.00041109969167523125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005905511811023622	0.0004963600264725347	0.0	0.0	49.56	0.5	227	67.49	9.0	11.6	10.8	8.94	10.666666666666666	7.41	9.0	4.786468292193457	30.94	2.6	4.891994260485651	323	48	2049	2106	22	453	647	20.6	0.05	1.4	227	226	225	458	457	456	162	259	0.6255	199	65	0.3266	45	25	0.5556	1	0.0786	36	2	19	0.04148	2	25	0.05459	0.56
1495	8	335	8	41.875	2.53	0.0374	21.01	0.026865671641791045	19	0.3164179104477612	0.01545865538865393	0.020895522388059702	0.001098901098901099	0.008955223880597015	0.0005102040816326531	0.0	0.0	0.005970149253731343	0.00046565774155995343	0.0029850746268656717	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029850746268656717	0.00016545334215751158	0.0	0.0	40.19	0.4	127	56.76	15.2	12.2	19.1	8.54	14.0	6.99	9.0	6.9255886075949356	20.48	2.7	6.544146835443037	230	20	1375	1394	8	316	425	39.5	0.03	1.3	127	126	125	316	315	314	85	164	0.5183	152	42	0.2763	20	9	0.45	1	0.06646	21	2	16	0.05063	2	3	0.00949	0.15
1496	6	144	8	18.0	6.02	0.0187	17.65	0.04861111111111111	16	0.4097222222222222	0.008604345923873415	0.0625	0.00141287284144427	0.027777777777777776	0.0006802721088435374	0.006944444444444444	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.65	0.62	82	70.02	8.0	11.2	8.6	7.54	7.857142857142858	7.77	8.0	4.480607424071991	8.33	2.2	3.7077770528683907	102	14	550	567	7	127	175	18.1	0.06	1.4	82	81	80	133	132	131	52	63	0.8254	70	30	0.4286	12	11	0.9167	1	0.07519	10	2	9	0.06767	2	7	0.05263	0.58
1497	9	434	18	24.11111111111111	4.69	0.0374	33.61	0.027649769585253458	44	0.30414746543778803	0.019250401050021876	0.02534562211981567	0.001726844583987441	0.01152073732718894	0.0008503401360544217	0.004608294930875576	0.00041109969167523125	0.004608294930875576	0.00046565774155995343	0.0	0.0	0.0	0.0	0.002304147465437788	0.0002924831822170225	0.002304147465437788	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004608294930875576	0.00033090668431502316	0.0	0.0	47.66	0.48	183	65.86	9.6	11.8	10.7	7.78	12.4	7.46	8.0	4.969595880792635	24.77	2.5	4.720253362459042	271	39	1627	1686	17	377	529	22.2	0.05	1.4	183	182	181	384	383	382	122	199	0.6131	185	61	0.3297	53	28	0.5283	1	0.08333	32	3	18	0.04688	3	10	0.02604	0.19
1498	8	459	14	32.785714285714285	3.22	0.0561	37.82	0.08278867102396514	56	0.33769063180827885	0.022604637596616597	0.04139433551198257	0.0029827315541601255	0.0196078431372549	0.001530612244897959	0.0	0.0	0.002178649237472767	0.00023282887077997672	0.0	0.0	0.0	0.0	0.004357298474945534	0.000584966364434045	0.002178649237472767	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002178649237472767	4.462492748449284e-05	0.0	0.0	0.006535947712418301	0.0004963600264725347	0.0	0.0	50.34	0.5	219	62.85	12.8	11.7	15.2	7.56	18.666666666666668	8.53	8.0	6.664203359858531	27.04	2.4	5.3774244031830225	334	29	1817	1841	13	435	567	33.5	0.03	1.3	219	218	217	435	434	433	160	226	0.708	209	59	0.2823	49	40	0.8163	1	0.08046	35	2	24	0.05517	2	16	0.03678	0.33
1499	10	489	22	22.227272727272727	5.38	0.0654	26.05	0.03067484662576687	66	0.2985685071574642	0.021292110252296922	0.04703476482617587	0.003610675039246468	0.018404907975460124	0.001530612244897959	0.0081799591002045	0.0008221993833504625	0.00408997955010225	0.00046565774155995343	0.002044989775051125	0.00024378352023403217	0.0	0.0	0.00408997955010225	0.000584966364434045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0081799591002045	0.0006618133686300463	0.0	0.0	56.72	0.57	232	68.1	8.7	10.4	10.9	8.94	16.25	8.06	9.0	5.077999999999999	27.93	2.5	3.9808499999999993	290	32	1807	1901	20	400	562	20.0	0.05	1.4	232	231	230	409	408	407	170	234	0.7265	175	62	0.3543	61	37	0.6066	1	0.07335	30	3	14	0.03423	3	13	0.03178	0.21
1500	8	409	20	20.45	5.42	0.0187	28.57	0.029339853300733496	43	0.30317848410757947	0.018083710077293275	0.044009779951100246	0.00282574568288854	0.012224938875305624	0.0008503401360544217	0.0024449877750611247	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024449877750611247	0.00036310820624546115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024449877750611247	4.462492748449284e-05	0.0	0.0	0.007334963325183374	0.0004963600264725347	0.0	0.0	46.61	0.47	172	69.72	8.1	11.1	9.3	8.53	10.333333333333334	7.04	9.0	4.433979427792915	24.62	2.4	4.459169046321525	266	39	1633	1676	20	367	516	18.4	0.05	1.4	172	171	170	369	368	367	119	201	0.592	168	53	0.3155	42	24	0.5714	1	0.08672	32	2	13	0.03523	2	5	0.01355	0.12
1501	8	361	29	12.448275862068966	9.48	0.0187	36.13	0.04155124653739612	24	0.24376731301939059	0.012833600700014583	0.019390581717451522	0.001098901098901099	0.019390581717451522	0.0011904761904761906	0.002770083102493075	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002770083102493075	4.462492748449284e-05	0.0	0.0	0.002770083102493075	0.00016545334215751158	0.0	0.0	39.54	0.4	121	76.42	5.5	9.4	5.6	6.48	6.0	6.2	6.0	3.2024610169491523	19.45	1.7	2.6495532203389827	220	30	1253	1324	25	295	410	11.8	0.08	1.4	121	120	119	306	305	304	76	155	0.4903	151	45	0.298	23	15	0.6522	1	0.06209	19	3	13	0.04248	3	7	0.02288	0.3
