id	overall_score	Ideas_and_Content	Organization	Voice	Word_Choice	Sentence_Fluency	Conventions	total_words	total_sentences	words_div_sentences	sent_density	flesch_reading_ease	flesch_kincaid_grade	smog_index	automated_readability_index	coleman_liau_index	linsear_write_formula	dale_chall_readability_score	text_standard	spache_readability	reading_time	crawford	wiener_sachtextformel	monosyllabcount	polysyllabcount	letter_count	char_count	sentence_count	lexicon_count	syllable_count	ts_avg_len_sent	ts_avg_sent_per_word	ts_avg_syllab_per_word
21587	30	3	3	3	3	3	3	386	18	21.444444444444443	5.04	77.16	7.3	9.4	8.0	6.44	8.166666666666666	6.31	7.0	4.145809523809524	21.55	1.8	2.690682539682539	275	22	1433	1467	18	350	449	19.4	0.05	1.3
21589	30	4	4	4	4	3	4	1011	19	53.21052631578947	2.22	-10.64	41.1	12.2	52.0	7.97	13.75	10.6	13.0	16.325816558441556	54.0	2.9	16.32278996458087	606	20	3517	3676	8	847	1118	105.9	0.01	1.3
21592	40	4	4	4	4	4	4	538	33	16.303030303030305	6.88	73.78	6.5	9.4	6.1	6.37	7.571428571428571	6.38	7.0	3.6988718833908707	30.07	1.9	2.926853164556962	355	40	1982	2047	33	474	654	14.4	0.07	1.4
21594	32	4	4	4	4	3	3	673	40	16.825	6.56	89.79	4.5	7.0	4.6	4.05	8.166666666666666	6.25	5.0	3.5972126696832576	34.2	1.1	0.9850146520146521	494	18	2249	2328	39	595	716	15.3	0.07	1.2
21595	36	4	3	4	4	4	4	432	22	19.636363636363637	5.61	87.55	5.4	8.2	6.8	5.68	6.857142857142857	6.8	7.0	3.9989675324675322	23.37	1.5	2.0239350649350647	314	17	1544	1591	22	385	479	17.5	0.06	1.2
21596	31	3	3	4	4	4	3	380	14	27.142857142857142	3.88	79.33	8.6	7.4	10.1	5.75	10.8	6.8	7.0	5.0774840827695975	20.99	1.6	2.5291988062077198	299	8	1408	1429	14	359	427	25.6	0.04	1.2
21598	30	3	3	3	4	3	3	417	18	23.166666666666668	4.86	72.09	9.3	8.2	10.6	6.68	10.8	6.79	7.0	4.796339890710382	22.68	1.9	3.2594067759562844	287	12	1493	1544	15	366	462	24.4	0.04	1.3
21599	47	5	5	5	5	5	5	996	66	15.090909090909092	7.67	80.92	5.9	7.6	6.1	5.62	7.666666666666666	6.42	6.0	3.683866313309776	52.03	1.5	1.4183256380054963	679	33	3395	3542	54	849	1070	15.7	0.06	1.3
21601	40	4	4	4	4	4	4	500	27	18.51851851851852	6.26	79.5	6.4	9.2	6.9	5.86	7.142857142857142	6.41	7.0	3.9320575175644024	26.43	1.8	2.4385043372365343	332	28	1726	1799	25	427	558	17.1	0.06	1.3
21603	35	4	4	4	5	4	3	525	27	19.444444444444443	5.68	85.22	6.3	8.2	7.3	5.4	7.666666666666666	7.08	8.0	4.440205696202531	27.96	1.6	2.1478962025316455	379	19	1852	1903	24	474	588	19.8	0.05	1.2
21604	33	4	4	4	4	3	3	571	35	16.314285714285713	6.99	82.14	5.4	8.8	7.1	7.36	10.8	5.92	6.0	3.4969587997142173	32.77	1.7	2.589601047868539	374	34	2151	2231	34	494	657	14.5	0.07	1.3
21605	36	3	3	4	4	4	4	346	15	23.066666666666666	4.87	67.79	8.8	11.6	10.3	8.53	10.5	7.81	9.0	5.026205263157895	20.48	2.6	4.66911298245614	217	33	1352	1394	15	304	436	20.3	0.05	1.4
21606	36	4	4	4	4	4	4	503	25	20.12	5.71	86.33	5.9	7.6	7.1	5.34	8.0	6.33	6.0	4.135086956521739	25.72	1.6	1.7274246713852377	350	14	1678	1751	23	430	533	18.7	0.05	1.2
21607	48	5	5	5	5	5	5	957	58	16.5	6.96	81.53	5.6	9.0	7.2	7.07	11.2	7.07	8.0	3.9946932898668837	53.71	1.8	3.009261812913157	614	57	3517	3656	54	818	1102	15.1	0.07	1.3
21608	40	4	4	4	4	4	4	601	26	23.115384615384617	4.63	74.42	8.4	9.9	10.4	7.83	7.2857142857142865	6.16	10.0	4.471120723327305	35.87	2.2	3.786809388788428	421	35	2393	2442	25	553	733	22.1	0.05	1.3
21609	40	4	4	4	4	4	4	780	37	21.08108108108108	5.56	70.23	7.9	9.9	8.7	7.48	8.333333333333334	7.09	8.0	4.522089221751871	43.82	2.2	3.723468788668187	483	52	2866	2983	37	664	921	17.9	0.06	1.4
21610	40	4	4	5	4	4	4	939	40	23.475	4.69	75.34	8.0	9.3	8.8	6.21	13.5	7.09	8.0	4.6117014428739695	51.84	1.8	3.0468353121319196	685	47	3439	3529	40	849	1065	21.2	0.05	1.3
21611	42	4	4	4	4	4	5	1030	57	18.07017543859649	6.62	79.7	6.3	9.0	8.3	7.31	6.125	7.12	7.0	4.131199976387249	56.09	2.0	2.8302605619834713	625	52	3633	3818	50	847	1138	16.9	0.06	1.3
21613	40	4	4	4	4	4	4	874	38	23.0	4.98	76.15	7.7	9.8	9.0	6.73	8.0	7.1	8.0	4.636224030396444	47.6	2.1	3.192357703061151	576	50	3119	3240	37	754	1000	20.4	0.05	1.3
21615	32	4	4	4	4	3	3	888	15	59.2	1.92	37.07	22.7	11.8	27.5	6.69	19.0	8.31	12.0	9.820783088973688	46.6	2.5	8.633844466760392	599	30	3050	3172	13	766	974	58.9	0.02	1.3
21617	36	4	4	4	4	4	3	806	46	17.52173913043478	6.41	81.22	5.8	8.0	6.0	5.86	6.5	6.51	6.0	3.8268536436007343	43.56	1.4	1.6554843845682794	577	34	2865	2965	46	710	892	15.4	0.06	1.3
21618	40	4	4	4	4	4	4	840	40	21.0	5.51	85.62	6.1	7.5	7.4	5.28	7.5	5.94	8.0	3.991156093331825	42.76	1.6	1.647951894153568	573	22	2790	2911	37	717	884	19.4	0.05	1.2
21619	10	1	1	1	1	1	1	4	1	4.0	25.0	75.88	3.7	0.0	1.8	2.9	2.0	11.73	2.0	3.553	0.26	-1.3	5.4213000000000005	3	1	18	18	1	4	6	4.0	0.25	1.5
21620	33	4	4	4	4	4	3	876	31	28.258064516129032	3.9	77.71	9.2	9.0	11.4	6.04	10.666666666666666	6.51	7.0	5.150513390512865	47.24	1.8	3.2545473831612117	652	31	3126	3216	29	788	957	27.2	0.04	1.2
21621	44	5	4	5	5	5	5	1013	45	22.511111111111113	5.24	68.64	10.6	10.2	13.2	7.26	12.0	6.74	11.0	5.387816786570744	53.85	2.5	4.1439513669064745	606	46	3487	3666	30	834	1125	27.8	0.04	1.3
21623	35	4	4	4	4	4	3	825	32	25.78125	4.17	80.35	8.2	9.9	9.5	5.46	11.4	6.68	10.0	4.933077689579463	44.33	1.9	3.073000810673873	624	43	2957	3018	31	764	950	24.6	0.04	1.2
21624	30	3	3	4	4	4	3	909	9	101.0	1.07	-60.34	62.2	17.1	79.1	6.47	13.25	13.7	14.0	24.408778431372543	48.04	2.5	25.67802039215686	678	30	3171	3270	5	816	1002	163.2	0.01	1.2
21626	35	4	4	4	4	4	3	1007	27	37.2962962962963	3.13	57.88	14.7	11.0	17.9	7.03	11.4	7.34	11.0	6.9921115898319695	53.06	2.4	5.570786255924171	645	42	3450	3612	22	844	1094	38.4	0.03	1.3
21628	32	4	3	4	4	4	3	666	35	19.02857142857143	6.26	55.07	17.9	10.6	22.9	6.46	12.75	7.77	18.0	8.345643035863219	33.33	2.2	6.7998807339449545	444	19	2149	2269	11	545	670	49.5	0.02	1.2
21629	40	5	5	5	5	5	5	997	41	24.317073170731707	4.91	60.79	11.5	11.0	14.0	8.48	11.0	7.56	8.0	5.685964705882352	55.53	2.5	5.235082647058824	590	57	3586	3780	30	816	1117	27.2	0.04	1.4
21630	40	4	4	4	4	4	4	684	39	17.53846153846154	6.77	81.02	5.8	8.7	7.2	6.84	8.833333333333334	6.74	7.0	3.881803677342823	36.61	1.8	2.4863343614076707	437	34	2367	2492	36	562	749	15.6	0.06	1.3
21633	40	4	4	4	4	4	4	541	29	18.655172413793103	6.12	72.05	7.2	9.9	7.4	7.07	6.375	6.8	7.0	4.030357084840876	30.25	2.1	3.1000019050431957	349	41	1986	2059	29	467	645	16.1	0.06	1.4
