id	overall_score	Ideas	Organization	Style	Conventions	total_words	total_sentences	words_div_sentences	sent_density	flesch_reading_ease	flesch_kincaid_grade	smog_index	automated_readability_index	coleman_liau_index	linsear_write_formula	dale_chall_readability_score	text_standard	spache_readability	reading_time	crawford	wiener_sachtextformel	monosyllabcount	polysyllabcount	letter_count	char_count	sentence_count	lexicon_count	syllable_count	ts_avg_len_sent	ts_avg_sent_per_word	ts_avg_syllab_per_word
18829	16	2	2	2	3	224	16	14.0	7.73	92.22	3.6	5.1	3.0	3.47	6.428571428571429	5.95	6.0	3.203284118357488	11.61	0.7	0.2143818840579712	175	2	773	790	16	207	241	12.9	0.08	1.2
18830	13	2	2	2	2	123	6	20.5	5.36	86.33	5.9	8.8	6.1	4.59	8.166666666666666	6.4	6.0	3.931714285714286	6.36	1.5	1.841245238095238	93	6	422	433	6	112	137	18.7	0.05	1.2
18831	18	3	3	2	2	224	14	16.0	7.25	91.0	4.1	7.9	4.7	4.46	5.875	6.92	5.0	3.6227532576712904	10.91	1.0	1.2728691887347625	156	9	704	743	13	183	219	14.1	0.07	1.2
18832	24	3	3	3	3	189	8	23.625	4.79	75.74	7.9	8.5	9.4	7.14	10.8	7.24	8.0	4.645472891566264	10.59	2.0	3.1363879518072295	121	7	699	721	8	166	218	20.8	0.05	1.3
18833	19	3	3	3	2	309	20	15.45	7.87	79.4	6.5	8.4	7.9	6.44	14.75	8.22	8.0	4.194015115589805	15.56	1.6	2.1913613515115586	192	12	998	1059	14	241	304	17.2	0.06	1.3
18834	17	2	3	2	2	168	12	14.0	8.11	92.83	3.4	7.2	4.1	4.92	7.0	7.23	5.0	3.3915135135135133	8.95	1.0	0.45949819819819826	120	6	589	609	12	148	184	12.3	0.08	1.2
18835	22	3	3	3	3	291	14	20.785714285714285	5.22	85.93	6.0	7.7	7.3	5.8	13.5	6.48	6.0	4.07563697164259	15.98	1.5	1.9722072766185121	216	9	1062	1088	14	267	328	19.1	0.05	1.2
18836	17	2	2	2	3	137	9	15.222222222222221	7.76	83.76	4.8	7.4	4.7	5.09	8.166666666666666	7.41	5.0	3.7684022988505745	7.14	1.2	1.7568325670498086	92	5	465	486	9	116	147	12.9	0.08	1.3
18837	19	2	3	3	3	116	8	14.5	8.25	68.91	8.4	8.2	10.4	8.94	10.5	9.85	9.0	5.337866666666667	6.65	2.2	3.831594166666667	67	4	434	453	5	96	131	19.2	0.05	1.4
18839	22	3	3	3	3	273	23	11.869565217391305	10.27	82.34	5.3	7.0	6.8	6.66	5.75	7.81	7.0	3.8954598130841123	14.07	1.4	1.5915548909657318	167	7	906	958	15	214	272	14.3	0.07	1.3
18840	12	2	2	2	2	88	7	12.571428571428571	9.86	93.34	3.2	3.1	3.0	3.23	4.916666666666667	7.56	3.0	3.718767605633803	4.1	0.8	-0.6082976525821597	57	0	262	279	6	71	86	11.8	0.08	1.2
18841	15	2	2	2	2	124	4	31.0	3.48	76.08	9.8	6.0	10.4	4.31	17.0	6.3	10.0	5.341445652173913	6.24	1.7	2.695478260869565	97	1	416	425	4	115	136	28.8	0.03	1.2
18842	22	3	3	3	3	492	28	17.571428571428573	7.47	70.26	10.0	9.6	12.4	6.62	11.6	8.42	12.0	5.589710198520825	23.72	2.1	3.4109168548073185	284	18	1492	1615	14	367	471	26.2	0.04	1.3
18843	17	2	2	3	2	258	14	18.428571428571427	6.45	85.32	6.3	7.0	7.3	4.82	7.5	7.6	8.0	4.413172182656053	12.74	1.4	1.5611419354838705	182	5	826	867	11	217	257	19.7	0.05	1.2
18844	10	2	2	1	1	117	3	39.0	2.68	75.92	11.9	3.1	12.8	2.22	16.666666666666668	6.47	12.0	6.3333571428571425	5.44	1.5	3.3739190476190473	100	0	365	370	3	112	124	37.3	0.03	1.1
18845	16	2	2	2	2	103	5	20.6	5.38	77.98	7.0	8.8	6.5	5.05	10.3	5.92	7.0	3.9239655913978493	5.41	1.7	2.4511565591397853	75	5	358	368	5	93	117	18.6	0.05	1.3
18847	18	2	2	3	3	167	8	20.875	5.44	95.51	4.4	6.0	6.1	4.35	7.5	6.61	7.0	3.735333333333333	8.33	1.1	0.5555722222222221	125	2	545	567	8	144	165	18.0	0.06	1.1
18848	24	3	3	3	3	194	12	16.166666666666668	6.9	90.7	4.2	7.8	3.2	2.83	5.875	7.0	7.0	3.716836705202312	9.37	1.1	1.0572585741811173	148	8	618	638	12	173	208	14.4	0.07	1.2
18849	18	3	3	2	2	175	8	21.875	4.94	81.97	7.5	8.0	8.7	5.46	8.0	7.13	8.0	5.043490683229814	9.37	1.7	2.8645751552795033	130	5	623	638	7	161	198	23.0	0.04	1.2
18851	21	3	3	3	3	387	12	32.25	3.76	61.13	13.5	9.2	16.2	6.63	7.833333333333334	7.77	8.0	6.429308096740273	19.73	2.3	4.62213662811076	236	10	1275	1343	9	317	408	35.2	0.03	1.3
18852	10	2	1	2	1	207	10	20.7	5.49	74.12	8.5	9.2	9.5	6.45	11.6	6.78	10.0	4.714545391061453	11.03	2.2	3.111798324022347	135	9	724	751	8	179	238	22.4	0.04	1.3
18853	23	3	3	3	3	376	26	14.461538461538462	8.05	82.65	5.2	7.6	5.5	5.73	5.875	6.83	6.0	3.587534161490683	20.01	1.4	1.530427329192547	251	14	1309	1362	23	322	411	14.0	0.07	1.3
18854	17	3	3	2	2	171	10	17.1	7.04	33.25	26.3	0.0	32.9	5.94	51.0	8.83	0.0	11.33450704225352	8.34	2.4	10.150214084507041	116	2	539	568	2	142	177	71.0	0.01	1.2
18855	14	2	2	2	2	148	7	21.142857142857142	5.07	85.42	6.2	5.3	6.3	4.3	7.5	6.22	6.0	4.2263086548488005	7.65	1.4	1.1907005213764341	112	1	509	521	7	137	163	19.6	0.05	1.2
18856	11	2	1	2	2	76	2	38.0	2.78	60.32	13.8	0.0	18.4	9.88	18.5	6.96	14.0	6.273333333333333	4.91	2.6	6.430033333333333	49	1	330	334	2	72	96	36.0	0.03	1.3
18857	24	3	3	3	3	516	32	16.125	7.06	77.98	7.0	8.6	9.1	8.01	6.857142857142857	7.89	9.0	4.53907062780269	29.53	2.0	2.766595216741405	327	22	1945	2010	24	446	593	18.6	0.05	1.3
18858	10	1	1	2	2	123	7	17.571428571428573	6.19	88.97	4.8	6.2	5.1	4.58	7.666666666666666	6.39	5.0	3.5717800252844496	6.49	1.1	1.0532892541087224	94	2	432	442	7	113	134	16.1	0.06	1.2
18859	6	0	1	1	1	50	1	50.0	2.04	47.12	18.9	0.0	25.3	10.81	24.5	7.03	11.0	8.099020408163264	3.39	2.6	9.283922448979594	34	0	230	231	1	49	64	49.0	0.02	1.3
18860	20	2	3	3	3	246	13	18.923076923076923	6.67	65.69	11.7	11.5	14.7	7.27	19.0	8.16	12.0	6.284739130434783	11.91	2.4	5.528173188405799	140	13	760	811	6	184	242	30.7	0.03	1.3
18861	17	2	2	2	3	222	15	14.8	8.38	80.55	8.1	6.9	11.4	6.8	12.5	7.16	7.0	4.886937343358396	10.97	1.8	2.8259483709273185	133	3	701	747	7	171	212	24.4	0.04	1.2
18862	14	1	2	2	2	157	8	19.625	5.8	77.87	7.0	7.4	8.2	6.44	7.833333333333334	6.85	7.0	4.3967982551799345	8.27	1.9	2.205707960741549	97	4	536	563	7	131	172	18.7	0.05	1.3
18863	16	2	2	2	2	246	14	17.571428571428573	6.19	84.51	6.6	7.0	6.6	4.12	13.25	7.74	7.0	4.525757575757575	12.52	1.4	1.4382444444444444	193	5	831	852	11	225	265	20.5	0.05	1.2
18864	21	3	3	3	3	179	13	13.76923076923077	8.07	91.92	3.7	6.8	5.0	5.67	7.666666666666666	7.09	5.0	3.5119556962025316	9.8	1.0	1.2184286919831213	130	5	649	667	12	158	193	13.2	0.08	1.2
18865	13	2	2	2	2	108	6	18.0	6.12	88.77	4.9	7.2	4.6	3.77	7.666666666666666	7.35	5.0	3.756285714285714	5.45	1.0	0.6374639455782312	86	3	361	371	6	98	113	16.3	0.06	1.2
18868	24	3	3	3	3	407	27	15.074074074074074	7.58	64.75	10.0	9.7	11.6	8.42	6.375	7.63	10.0	5.087285714285715	23.33	2.5	4.585904761904763	237	20	1534	1588	15	350	485	23.3	0.04	1.4
18870	17	2	3	2	3	223	15	14.866666666666667	7.54	87.05	5.6	7.0	5.5	3.83	10.4	6.6	6.0	4.071949494949495	11.09	1.3	1.453842424242425	166	5	731	755	11	198	236	18.0	0.06	1.2
18871	15	2	2	2	2	134	8	16.75	6.5	98.14	3.4	6.0	2.7	1.91	6.428571428571429	5.94	6.0	3.426387195121951	6.33	0.7	0.08724471544715451	112	2	420	431	8	123	136	15.4	0.07	1.1
18872	19	3	2	3	3	195	16	12.1875	10.06	76.72	5.4	8.6	6.3	6.77	5.666666666666667	7.47	7.0	3.72725641025641	10.28	1.5	1.7591641025641032	118	12	652	700	13	150	204	11.5	0.09	1.4
18873	15	2	2	2	2	148	3	49.333333333333336	2.19	50.88	17.4	11.2	19.9	6.11	27.5	8.79	20.0	8.179529411764705	7.93	2.4	6.559659803921568	105	6	527	540	3	136	174	45.3	0.02	1.3
18874	20	3	3	3	3	156	9	17.333333333333332	6.77	63.36	12.6	3.1	15.9	7.73	12.5	7.55	13.0	6.4692727272727275	8.56	2.4	4.844721212121213	91	0	556	583	4	132	173	33.0	0.03	1.3
18875	17	2	3	2	2	125	4	31.25	3.39	75.37	10.1	8.1	11.1	4.83	17.333333333333332	6.3	11.0	5.362906779661017	6.54	1.8	2.9881627118644065	96	3	438	445	4	118	143	29.5	0.03	1.2
18876	4	0	1	1	1	33	3	11.0	10.0	103.63	1.3	3.1	0.9	1.95	4.0	6.24	4.0	2.8223333333333334	1.62	0.1	-1.1723333333333334	26	0	107	110	3	30	34	10.0	0.1	1.1
18877	17	2	3	2	2	149	4	37.25	3.28	65.9	11.6	9.5	13.5	6.28	18.333333333333332	8.13	12.0	6.1263852459016395	7.49	2.4	3.5326327868852454	103	5	483	510	4	122	161	30.5	0.03	1.3
18878	15	2	2	2	2	151	3	50.333333333333336	2.17	58.93	16.4	11.2	19.9	5.88	18.333333333333332	8.21	20.0	7.842963503649635	7.92	2.0	6.2592257907542574	116	6	526	539	3	137	164	45.7	0.02	1.2
18879	17	0	3	3	3	321	16	20.0625	5.78	79.4	6.5	8.3	7.7	6.78	8.333333333333334	6.44	7.0	3.9191647727272727	17.66	1.7	2.7626772727272733	211	13	1156	1202	16	275	353	17.2	0.06	1.3
18880	18	2	3	2	3	308	15	20.533333333333335	5.3	86.23	5.9	6.4	7.3	5.98	10.2	6.36	6.0	4.038736170212766	17.01	1.5	1.9572961702127665	223	5	1130	1158	15	282	347	18.8	0.05	1.2
18881	17	2	3	2	2	92	6	15.333333333333334	7.06	82.44	5.3	7.8	6.4	7.18	6.75	7.13	7.0	3.8482647058823525	5.49	1.6	2.422019607843137	63	4	367	374	6	85	112	14.2	0.07	1.3
18882	14	2	2	2	2	198	11	18.0	6.08	85.22	6.3	7.8	6.5	4.3	7.666666666666666	6.75	7.0	4.15912734082397	10.03	1.4	1.3485860174781519	150	6	663	683	9	178	214	19.8	0.05	1.2
18883	15	2	2	2	2	96	9	10.666666666666666	10.59	104.23	1.1	3.1	1.6	2.75	3.7222222222222223	6.7	4.0	2.8789019607843134	4.86	0.0	-0.2731830065359473	73	0	320	331	9	85	97	9.4	0.11	1.1
18884	20	3	3	3	2	172	1	172.0	0.6	-64.2	63.7	0.0	80.0	5.71	52.0	13.15	64.0	24.797976047904186	9.31	2.3	26.146980838323355	143	5	628	634	1	167	200	167.0	0.01	1.2
18885	9	1	1	1	2	33	2	16.5	6.45	89.58	4.6	0.0	2.9	2.43	6.75	5.93	6.0	3.579338709677419	1.6	1.1	-0.1892064516129035	26	0	107	109	2	31	37	15.5	0.06	1.2
18886	20	3	3	3	3	246	22	11.181818181818182	11.7	78.38	6.8	8.5	8.5	6.56	6.125	7.92	7.0	4.208496703296703	11.84	1.8	2.3192487912087905	144	9	748	806	10	182	237	18.2	0.05	1.3
18887	17	2	2	2	3	117	7	16.714285714285715	6.8	82.34	5.3	8.0	5.4	5.39	6.857142857142857	5.77	6.0	3.283285714285714	6.16	1.5	1.097771428571428	78	5	401	419	7	100	129	14.3	0.07	1.3
18888	16	2	2	2	2	150	13	11.538461538461538	9.77	102.61	1.7	4.8	1.8	2.47	6.142857142857143	6.22	2.0	2.7809090909090908	7.29	0.2	-0.5350424242424241	118	1	477	496	12	132	148	11.0	0.09	1.1
18889	24	3	3	3	3	388	26	14.923076923076923	7.78	81.63	5.6	8.2	5.8	5.33	6.571428571428571	6.68	6.0	3.6836969696969697	20.27	1.5	1.75339393939394	259	17	1320	1380	22	330	423	15.0	0.07	1.3
18890	20	3	3	2	3	470	23	20.434782608695652	6.18	68.44	10.7	5.4	11.6	4.71	25.0	6.33	11.0	5.306780219780219	21.58	2.0	2.172451648351648	281	2	1362	1469	13	364	456	28.0	0.04	1.3
18891	12	1	2	2	2	94	6	15.666666666666666	6.98	90.8	4.1	3.1	3.6	3.59	6.25	5.26	4.0	3.06	4.79	0.8	0.2159519379844963	74	0	318	326	6	86	99	14.3	0.07	1.2
18892	17	1	3	3	3	195	13	15.0	7.69	71.24	7.5	10.1	8.5	7.94	6.375	6.9	8.0	4.036101183431952	11.3	2.0	4.108431479289941	124	15	743	769	10	169	230	16.9	0.06	1.4
18894	14	2	2	2	3	183	16	11.4375	10.26	94.05	2.9	7.4	2.4	3.0	4.3	6.01	3.0	3.1268095238095235	8.87	0.8	0.5444318681318681	128	8	577	604	14	156	194	11.1	0.09	1.2
18895	13	1	2	2	3	194	11	17.636363636363637	6.01	80.41	6.1	6.6	6.4	6.09	7.833333333333334	6.75	7.0	3.893670071501532	10.97	1.5	1.6614988764044942	136	4	726	747	11	178	225	16.2	0.06	1.3
18896	16	2	3	2	2	162	7	23.142857142857142	4.73	67.76	13.0	8.1	16.1	6.28	13.0	8.99	13.0	7.101945945945946	8.81	2.1	4.782886486486486	121	3	586	600	4	148	182	37.0	0.03	1.2
18897	22	3	3	3	3	304	19	16.0	7.69	62.61	10.8	10.5	14.4	9.81	11.0	8.41	11.0	5.703522561863172	16.53	2.4	5.32101416787967	163	15	1058	1125	9	229	310	25.4	0.04	1.4
18898	19	2	2	3	3	197	15	13.133333333333333	8.72	91.92	3.7	4.7	2.6	2.36	6.142857142857143	6.32	5.0	3.448078272604588	9.28	0.8	-0.5194780926675668	142	1	606	632	13	171	202	13.2	0.08	1.2
18899	15	2	2	2	2	120	10	12.0	9.8	85.39	4.2	6.4	2.9	3.52	4.888888888888889	6.67	5.0	3.0271960784313725	5.93	0.9	0.8366000000000002	79	3	387	404	9	102	128	11.3	0.09	1.3
18900	16	2	2	2	2	263	19	13.842105263157896	8.26	93.14	3.3	6.8	3.2	3.81	5.875	6.1	6.0	3.247666666666666	13.25	0.9	0.47977719298245614	184	8	865	902	19	228	281	12.0	0.08	1.2
18901	17	2	2	2	3	295	18	16.38888888888889	6.79	90.5	4.3	6.9	3.3	2.89	4.2	5.8	4.0	3.2588624841571607	14.26	0.9	0.29520211237853866	233	8	941	971	18	263	304	14.6	0.07	1.2
18902	9	1	1	1	2	65	6	10.833333333333334	10.34	93.54	3.1	5.7	1.1	1.43	5.0	6.12	5.0	3.2159793103448275	3.03	0.6	0.20089931034482733	49	1	199	206	5	58	68	11.6	0.09	1.2
18903	10	2	2	1	1	80	1	80.0	1.3	35.62	27.4	0.0	32.0	2.12	38.5	9.3	0.0	12.142753246753246	3.6	1.6	9.489529870129871	71	0	242	245	1	77	83	77.0	0.01	1.1
18904	14	1	2	3	3	322	20	16.1	7.14	72.76	6.9	8.7	7.9	8.06	6.125	6.96	7.0	3.944724220623501	18.72	2.0	3.0111600319744203	196	17	1230	1274	18	278	381	15.4	0.06	1.4
18905	14	1	2	2	3	142	7	20.285714285714285	5.38	83.29	7.0	5.5	7.2	4.06	10.2	6.29	7.0	4.555538461538461	7.2	1.3	1.6009743589743586	111	1	478	490	6	130	150	21.7	0.05	1.2
18906	15	2	2	2	3	104	7	14.857142857142858	7.69	90.29	4.3	7.2	5.4	5.15	6.916666666666667	5.97	6.0	3.220387640449438	5.41	1.0	0.8133355805243441	75	3	353	368	6	89	106	14.8	0.07	1.2
18907	23	3	3	3	3	365	40	9.125	14.65	87.01	3.5	5.8	4.2	4.85	4.888888888888889	7.03	5.0	3.250911043753294	17.58	0.6	0.6719656299420138	208	6	1103	1197	28	271	340	9.7	0.1	1.3
18908	18	3	3	2	2	293	18	16.27777777777778	6.64	96.62	4.0	4.6	4.1	2.96	7.5	6.35	5.0	3.728004629629629	14.38	1.0	0.1332037037037037	231	1	955	979	16	270	310	16.9	0.06	1.1
18909	18	2	2	2	3	100	6	16.666666666666668	6.9	90.6	4.2	7.2	5.5	5.44	6.75	7.08	7.0	3.5754540229885055	5.33	1.3	1.4121586206896546	69	3	350	363	6	87	108	14.5	0.07	1.2
18910	20	3	3	3	3	243	13	18.692307692307693	6.13	88.87	4.9	7.6	5.9	5.22	6.714285714285714	6.91	7.0	3.779671162960262	12.66	1.2	1.3195903025884066	180	8	829	862	13	211	252	16.2	0.06	1.2
18911	7	1	1	1	1	73	2	36.5	2.82	77.74	11.2	0.0	13.5	4.31	17.75	6.95	7.0	6.207880281690141	3.8	1.5	4.214543661971832	62	0	257	259	2	71	80	35.5	0.03	1.1
18912	20	3	3	3	3	145	10	14.5	7.63	92.02	3.7	5.7	2.8	3.06	5.25	5.49	6.0	3.0143442748091602	7.24	0.7	-0.21987083969465626	113	2	479	493	10	131	151	13.1	0.08	1.2
18913	12	1	1	2	3	74	5	14.8	8.2	92.93	3.3	3.1	2.6	2.65	5.1	7.35	3.0	3.4051016393442617	3.41	0.6	-0.5059796721311476	51	0	219	232	5	61	71	12.2	0.08	1.2
18914	16	2	2	2	2	250	11	22.727272727272727	5.14	72.8	9.0	7.8	9.8	5.87	10.2	6.07	10.0	4.5797558685446	12.87	1.9	2.8752591549295774	164	6	839	876	9	213	269	23.7	0.04	1.3
18915	19	3	3	2	3	245	20	12.25	9.43	94.56	2.7	5.3	2.4	3.52	4.666666666666667	6.25	5.0	2.9420905660377357	12.28	0.5	-0.47268	174	3	803	836	20	212	253	10.6	0.09	1.2
18916	10	1	1	2	2	78	5	15.6	7.81	75.61	5.8	6.7	6.9	7.41	5.7	6.77	7.0	3.571155555555555	4.32	1.9	2.2921961904761896	39	2	278	294	5	63	89	12.6	0.08	1.4
18917	21	3	3	2	3	208	9	23.11111111111111	5.36	86.74	5.7	7.8	6.7	4.47	10.4	7.99	8.0	4.41430303030303	9.74	1.5	0.9847575757575755	136	6	618	663	9	165	203	18.3	0.05	1.2
18919	13	1	2	2	2	201	7	28.714285714285715	3.98	67.72	10.9	9.7	12.9	6.98	18.666666666666668	7.72	8.0	5.680999999999999	10.74	2.3	4.231729457364342	130	8	701	731	6	172	224	28.7	0.03	1.3
18920	10	1	1	2	2	67	5	13.4	8.06	92.73	3.4	5.7	4.5	5.61	5.4	6.29	6.0	3.419658064516129	3.8	0.9	1.4363445161290325	49	1	254	259	5	62	76	12.4	0.08	1.2
18921	17	2	3	2	2	123	14	8.785714285714286	14.89	75.1	6.0	6.2	5.0	4.34	5.4375	7.38	6.0	3.813881987577639	5.7	2.0	1.194442236024845	67	2	357	388	7	92	130	13.1	0.08	1.4
18922	13	2	1	2	2	107	5	21.4	5.21	80.96	7.9	6.0	9.4	5.58	12.25	6.8	6.0	4.581333333333333	5.64	1.5	2.3707166666666666	80	1	373	384	4	96	113	24.0	0.04	1.2
18923	19	3	3	2	3	255	11	23.181818181818183	4.72	84.1	6.7	5.6	7.6	4.93	7.5	6.8	7.0	4.273268774703557	13.35	1.5	1.3840000000000003	198	2	881	909	11	230	275	20.9	0.05	1.2
18924	10	0	2	2	2	128	6	21.333333333333332	5.0	85.02	6.4	7.2	6.6	4.59	7.833333333333334	6.21	7.0	4.089	6.76	1.4	1.7409166666666671	100	3	452	460	6	120	143	20.0	0.05	1.2
18925	17	2	2	2	3	103	8	12.875	8.7	85.18	4.2	7.6	3.7	4.68	5.375	6.27	5.0	3.395282608695652	5.55	0.9	1.7248652173913035	74	5	367	378	8	92	115	11.5	0.09	1.3
18926	18	3	3	2	2	337	12	28.083333333333332	4.01	71.82	11.4	7.8	14.5	6.45	10.4	7.45	7.0	5.955299663299662	17.98	1.9	3.5698053872053865	244	6	1186	1224	9	297	359	33.0	0.03	1.2
18927	13	2	2	2	1	166	5	33.2	3.18	56.97	15.1	12.2	16.7	5.76	14.5	7.7	15.0	7.140128980891719	9.05	2.4	6.21664458598726	125	10	607	616	4	157	203	39.3	0.03	1.3
18928	19	3	3	2	3	160	14	11.428571428571429	10.0	95.17	2.5	4.7	3.0	4.32	4.1	6.39	5.0	2.740428571428571	8.48	0.3	-0.31528571428571395	117	1	557	577	14	140	164	10.0	0.1	1.2
18929	14	2	2	2	2	253	20	12.65	9.8	71.58	9.5	6.0	10.2	5.0	9.0	7.09	10.0	4.908184045226131	11.9	1.9	1.7613361809045225	164	2	754	810	8	199	251	24.9	0.04	1.3
18930	11	1	1	2	2	57	2	28.5	3.85	62.01	11.1	0.0	11.1	6.56	14.5	6.75	7.0	5.166538461538462	3.17	2.6	3.4460461538461535	38	3	211	216	2	52	72	26.0	0.04	1.4
18931	13	1	1	2	3	62	4	15.5	7.84	92.63	3.4	3.1	3.2	3.06	5.25	6.15	3.0	3.2895	2.86	0.8	-0.10400000000000009	40	0	183	195	4	50	60	12.5	0.08	1.2
18932	16	2	2	2	2	140	5	28.0	3.91	79.74	8.4	6.7	9.7	5.17	13.0	7.77	8.0	5.211247619047619	7.29	1.7	2.645424126984126	102	2	481	496	5	126	153	25.2	0.04	1.2
18933	16	2	2	2	2	247	4	61.75	1.7	45.63	21.5	12.2	25.9	5.42	27.5	9.51	22.0	9.927856382978723	13.15	2.2	8.147446808510637	200	10	883	895	4	235	285	58.8	0.02	1.2
18934	17	2	2	3	3	118	7	16.857142857142858	6.73	70.84	7.7	7.8	7.9	7.02	10.8	7.23	8.0	4.357999999999999	6.68	2.1	2.87303717948718	72	4	441	455	6	104	142	17.3	0.06	1.4
18935	15	2	2	2	2	110	6	18.333333333333332	6.06	97.03	3.8	6.4	3.5	2.32	7.583333333333334	5.89	4.0	3.5129747474747473	5.16	0.7	-0.3380181818181818	91	2	340	351	6	99	109	16.5	0.06	1.1
18936	15	2	2	2	2	168	9	18.666666666666668	5.92	88.16	5.2	7.8	5.4	4.52	8.166666666666666	6.55	5.0	3.6729649122807015	8.74	1.2	1.729348538011696	129	6	579	595	9	152	181	16.9	0.06	1.2
18937	10	2	2	1	1	56	2	28.0	3.85	78.93	8.7	0.0	8.6	3.55	13.5	8.57	9.0	5.497307692307691	2.76	1.7	2.0750846153846156	44	1	184	188	2	52	63	26.0	0.04	1.2
18938	17	2	2	2	3	292	9	32.44444444444444	3.47	17.72	32.2	8.8	39.6	5.13	17.0	9.62	9.0	13.476864864864863	14.43	2.2	12.30889086229086	216	3	949	982	3	259	311	86.3	0.01	1.2
18939	10	1	1	2	2	123	8	15.375	7.27	74.39	6.3	9.5	6.8	7.71	7.571428571428571	6.19	7.0	3.4813863636363633	7.32	2.0	3.5465454545454556	79	10	485	498	8	110	155	13.8	0.07	1.4
18940	18	2	3	2	3	203	16	12.6875	8.79	93.03	3.3	6.7	3.4	4.22	5.625	6.67	7.0	3.305843956043956	10.64	0.9	0.6110559706959702	149	6	703	724	15	182	223	12.1	0.08	1.2
18941	19	2	2	3	3	327	20	16.35	7.49	90.29	4.3	7.6	6.6	6.2	7.666666666666666	6.45	7.0	3.439959899749373	17.13	1.3	1.8865211361737684	212	11	1104	1166	18	266	332	14.8	0.07	1.2
18942	20	2	3	2	3	178	10	17.8	6.25	97.74	3.6	7.2	3.2	2.2	6.428571428571429	6.62	7.0	3.611103797468354	8.24	0.8	0.7329625316455699	143	5	539	561	10	158	178	15.8	0.06	1.1
18943	24	3	3	3	3	184	20	9.2	12.99	86.4	3.8	6.7	2.8	3.63	3.8181818181818183	7.12	4.0	3.1801064935064933	9.17	0.8	0.37372952380952373	121	6	594	624	15	154	194	10.3	0.1	1.3
18944	12	2	2	2	2	89	5	17.8	6.41	98.14	3.4	5.7	3.9	3.3	6.9	7.27	7.0	3.3454649350649346	4.23	0.8	0.07403584415584374	68	1	277	288	5	77	87	15.4	0.06	1.1
18945	24	3	3	3	3	369	17	21.705882352941178	5.3	70.87	9.7	9.5	11.8	7.14	8.0	7.99	8.0	5.342666938110749	19.63	1.9	3.9668330076004334	246	15	1276	1336	12	307	384	25.6	0.04	1.3
18946	24	3	3	3	3	267	25	10.68	10.78	95.88	2.2	6.2	0.7	1.59	3.909090909090909	6.0	2.0	2.8147213793103445	12.68	0.2	-0.09040986206896573	195	7	825	863	25	232	277	9.3	0.11	1.2
18947	22	3	3	3	3	393	58	6.775862068965517	27.49	78.85	4.6	5.6	5.7	3.22	4.2	6.25	6.0	3.0359717563989403	14.43	1.2	-0.13541941747572794	159	4	792	982	22	206	284	9.4	0.11	1.4
18949	16	2	2	2	2	185	10	18.5	6.21	88.97	4.8	7.9	5.3	4.52	8.166666666666666	6.89	5.0	3.6966776397515524	9.36	1.2	1.063752298136647	138	7	613	637	10	161	193	16.1	0.06	1.2
18950	17	2	2	2	3	206	14	14.714285714285714	7.69	91.41	3.9	7.0	5.0	5.39	6.571428571428571	6.0	6.0	3.3010760587726877	10.89	1.2	1.4253089023336218	142	6	713	741	13	178	222	13.7	0.07	1.2
18951	17	3	2	2	2	173	9	19.22222222222222	5.62	85.02	6.4	7.2	6.5	4.24	10.2	5.91	6.0	4.1427499999999995	8.93	1.5	1.8156249999999998	131	4	593	608	8	160	194	20.0	0.05	1.2
18952	10	2	2	1	1	114	4	28.5	4.3	82.48	7.3	3.1	7.7	3.43	11.25	8.61	9.0	5.444833333333333	5.01	1.8	1.2809999999999993	68	0	317	341	4	90	112	22.5	0.04	1.2
18954	22	3	3	3	3	212	15	14.133333333333333	7.89	92.53	3.5	7.8	4.3	5.09	7.0	6.93	7.0	3.298139682539682	11.47	1.1	1.2726723809523812	152	10	757	781	15	189	236	12.6	0.08	1.2
18955	17	3	3	2	2	167	5	33.4	3.38	68.47	12.7	8.8	15.6	5.7	13.0	7.4	13.0	6.72128448275862	8.53	2.1	4.2891724137931035	115	4	559	581	4	145	181	36.3	0.03	1.2
18956	8	1	1	1	1	55	3	18.333333333333332	5.88	88.06	5.2	3.1	4.3	3.13	7.5	8.19	4.0	4.247764705882352	2.73	1.4	1.4372039215686274	40	0	182	186	3	51	63	17.0	0.06	1.2
18957	17	2	2	2	3	182	13	14.0	8.28	92.83	3.4	6.0	4.2	4.39	5.625	6.7	6.0	3.3915135135135133	8.99	1.0	0.7469981981981979	117	3	576	612	12	148	182	12.3	0.08	1.2
18958	2	0	0	0	1	16	1	16.0	6.67	81.63	5.6	0.0	2.4	1.85	8.5	6.49	6.0	4.100666666666667	0.76	1.8	3.3263333333333343	12	2	51	52	1	15	20	15.0	0.07	1.3
18959	21	3	3	3	3	246	15	16.4	6.58	98.35	3.3	6.1	3.2	2.66	6.571428571428571	6.12	7.0	3.510270175438596	12.12	0.9	0.11889614035087703	199	4	807	825	15	228	261	15.2	0.07	1.1
18960	24	3	3	3	3	467	29	16.103448275862068	7.99	67.79	8.8	11.2	12.9	10.62	11.6	7.85	9.0	4.822209718670075	26.05	2.5	5.0353069053708435	245	34	1660	1773	17	345	485	20.3	0.05	1.4
18961	9	1	1	2	1	59	4	14.75	7.41	66.74	7.2	10.1	5.5	6.13	7.0	7.32	7.0	3.995076923076923	3.31	2.2	3.698792307692308	37	6	218	225	4	52	76	13.0	0.08	1.5
