id	overall_score	misc_total_words	misc_total_sentences	misc_words_div_sentences	misc_sent_density	misc_ttr	grammar_pct_transitions	grammar_pct_rel_trigrams	grammar_grammar_errors_ltp_by_words	vocab_difficult_words	vocab_proportion_vocab_list[a]	vocab_proportion_vocab_list[accent]	vocab_proportion_vocab_list[abandon]	vocab_proportion_vocab_list[abnormal]	vocab_proportion_vocab_list[abbey]	vocab_proportion_vocab_list[abduct]	vocab_proportion_vocab_list[abate]	vocab_proportion_vocab_list[aback]	vocab_proportion_vocab_list[abbot]	vocab_proportion_vocab_list[abet]	vocab_proportion_vocab_list[abrasion]	vocab_proportion_vocab_list[aberrant]	vocab_proportion_vocab_list[abattoir]	vocab_proportion_vocab_list[abashed]	vocab_proportion_vocab_list[abacus]	vocab_proportion_vocab_list[abalone]	vocab_proportion_vocab_list[abductee]	vocab_proportion_vocab_list[aardvark]	vocab_proportion_vocab_list[abnegate]	vocab_proportion_vocab_list[abaya]	vocab_proportion_vocab_list[abaft]	vocab_proportion_vocab_list[abomasum]	vocab_proportion_vocab_list[abettor]	vocab_proportion_vocab_list[acetal]	vocab_proportion_vocab_list[ablaut]	vocab_proportion_vocab_list[a1]	vocab_proportion_vocab_list[ah]	vocab_proportion_vocab_list[absentminded]	vocab_proportion_vocab_list[aal]	flow_ts_avg_len_sent	flow_ts_num_syllab	flow_ts_avg_sent_per_word	flow_ts_num_polysyllab	flow_ts_num_chars	flow_ts_avg_syllab_per_word	flow_ts_fre	flow_ts_fkg	flow_ts_cli	flow_ts_dcrs	flow_ts_lwf	flow_ts_gf	flow_ts_ari	coherence_nlemma_types	coherence_n_bigram_lemma_types	coherence_n_trigram_lemma_types	coherence_nlemmas	coherence_n_bigram_lemmas	coherence_n_trigram_lemmas	coherence_ncontent_types	coherence_ncontent_tokens	coherence_content_ttr	coherence_nfunction_tokens	coherence_nfunction_types	coherence_function_ttr	coherence_noun_ttr	coherence_determiners	coherence_conjunctions	coherence_prn_noun_ratio
21207	44	784	36	21.77777777777778	5.29	45.0	0.0935	38.66	0.008928571428571428	63	0.3010204081632653	0.03443877551020408	0.00510204081632653	0.003826530612244898	0.006377551020408163	0.0012755102040816326	0.0012755102040816326	0.0	0.0012755102040816326	0.0	0.002551020408163265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006377551020408163	0.0	20.2	829	0.05	23	2732	1.2	84.81	6.4	5.51	6.99	10.8	9.28	8.0	306	305	304	680	679	678	225	357	0.6303	323	81	0.2508	0.617	0.08088	0.04559	0.89
21208	38	1000	50	20.0	5.87	38.97	0.0841	41.18	0.032	64	0.258	0.023	0.006	0.005	0.004	0.001	0.004	0.001	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.002	0.001	23.0	1047	0.04	21	3461	1.2	81.97	7.5	5.64	6.73	10.4	9.81	9.2	332	331	330	852	851	850	272	478	0.569	374	60	0.1604	0.2688	0.07394	0.04343	0.74
21209	42	1011	53	19.07547169811321	6.18	37.11	0.0467	36.13	0.018793273986152326	67	0.23837784371909002	0.021760633036597428	0.010880316518298714	0.0009891196834817012	0.003956478733926805	0.0	0.0	0.0019782393669634025	0.0	0.0	0.0019782393669634025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004945598417408506	0.0	18.8	1085	0.05	10	3567	1.3	77.77	7.1	6.04	6.45	7.5	7.8	7.8	318	317	316	857	856	855	258	531	0.4859	326	60	0.184	0.2662	0.07935	0.03617	0.21
21210	35	648	34	19.058823529411764	5.87	43.01	0.0561	36.13	0.026234567901234566	43	0.29475308641975306	0.013888888888888888	0.0030864197530864196	0.006172839506172839	0.004629629629629629	0.0	0.0	0.0030864197530864196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006172839506172839	0.0015432098765432098	18.2	710	0.06	25	2345	1.3	78.38	6.8	5.68	6.7	8.833333333333334	8.06	7.3	249	248	247	579	578	577	177	283	0.6254	296	72	0.2432	0.625	0.10017	0.038	0.44
21211	33	749	27	27.74074074074074	3.78	39.3	0.0654	31.09	0.025367156208277702	57	0.30440587449933243	0.0267022696929239	0.006675567423230975	0.009345794392523364	0.0013351134846461949	0.0013351134846461949	0.0013351134846461949	0.0	0.0013351134846461949	0.0013351134846461949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013351134846461949	0.0	27.3	916	0.04	42	2888	1.3	69.15	10.4	6.27	6.99	11.0	12.33	11.4	281	280	279	715	714	713	211	384	0.5495	331	70	0.2115	0.7727	0.07692	0.04336	0.7
21213	40	572	26	22.0	4.79	39.59	0.0654	33.61	0.026223776223776224	27	0.3269230769230769	0.013986013986013986	0.0017482517482517483	0.005244755244755245	0.005244755244755245	0.0017482517482517483	0.0	0.0	0.0	0.0017482517482517483	0.0	0.0	0.0017482517482517483	0.0017482517482517483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.7	634	0.05	12	2046	1.2	84.3	6.6	4.41	6.22	10.6	8.5	6.8	215	214	213	543	542	541	142	260	0.5462	283	73	0.258	0.7826	0.08656	0.07735	0.7
21214	40	391	17	23.0	4.7	48.34	0.028	38.66	0.023017902813299233	27	0.38618925831202044	0.02557544757033248	0.01278772378516624	0.0025575447570332483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.6	453	0.04	18	1527	1.3	70.87	9.7	7.14	6.67	13.5	11.58	11.5	175	174	173	362	361	360	108	165	0.6545	197	67	0.3401	0.6667	0.0663	0.03039	1.1
21215	41	763	39	19.564102564102566	5.48	38.62	0.0935	48.74	0.03800786369593709	58	0.2948885976408912	0.03669724770642202	0.00655307994757536	0.0	0.001310615989515072	0.002621231979030144	0.001310615989515072	0.0	0.0	0.001310615989515072	0.001310615989515072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001310615989515072	0.0	18.0	915	0.06	39	2960	1.3	78.59	6.8	6.38	6.46	7.142857142857142	8.45	7.4	275	274	273	712	711	710	195	352	0.554	360	80	0.2222	0.5909	0.05056	0.04635	1.2
21217	30	340	11	30.90909090909091	3.43	47.66	0.0374	25.21	0.07941176470588235	20	0.3735294117647059	0.014705882352941176	0.008823529411764706	0.0058823529411764705	0.0	0.0029411764705882353	0.0	0.0	0.0029411764705882353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029411764705882353	35.6	380	0.03	10	1250	1.2	69.18	12.5	5.58	7.43	17.333333333333332	14.87	14.8	153	152	151	321	320	319	103	155	0.6645	166	50	0.3012	0.625	0.05296	0.05919	2.0
21218	42	969	47	20.617021276595743	5.43	42.66	0.0748	40.34	0.010319917440660475	103	0.25696594427244585	0.029927760577915376	0.018575851393188854	0.015479876160990712	0.009287925696594427	0.006191950464396285	0.0030959752321981426	0.0030959752321981426	0.0030959752321981426	0.0020639834881320948	0.0	0.0	0.0	0.0010319917440660474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010319917440660474	0.0010319917440660474	0.0	19.2	1081	0.05	41	3597	1.3	77.37	7.2	6.5	7.39	7.0	9.19	8.2	369	368	367	865	864	863	284	439	0.6469	426	85	0.1995	0.6727	0.08324	0.03121	0.96
21219	40	1034	80	12.925	9.51	32.46	0.0561	36.97	0.006769825918762089	53	0.20889748549323017	0.01644100580270793	0.006769825918762089	0.005802707930367505	0.0	0.0029013539651837525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	1064	0.08	39	3600	1.3	83.66	4.8	5.5	5.78	7.142857142857142	6.06	5.4	273	272	271	841	840	839	196	466	0.4206	375	77	0.2053	0.2673	0.08323	0.04281	0.43
21220	30	742	23	32.26086956521739	3.25	41.38	0.0841	30.25	0.04177897574123989	42	0.35175202156334234	0.013477088948787063	0.0026954177897574125	0.0	0.0026954177897574125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005390835579514825	0.0013477088948787063	0.0	43.4	852	0.02	20	2738	1.2	61.26	15.5	6.05	7.56	17.333333333333332	17.71	18.8	293	292	291	708	707	706	211	333	0.6336	375	82	0.2187	0.75	0.07203	0.0452	1.44
21221	31	508	21	24.19047619047619	4.68	42.09	0.0467	26.89	0.04133858267716536	41	0.28346456692913385	0.015748031496062992	0.005905511811023622	0.001968503937007874	0.005905511811023622	0.003937007874015748	0.001968503937007874	0.0	0.001968503937007874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003937007874015748	0.0	21.1	580	0.05	23	1855	1.3	75.44	8.0	6.09	6.82	11.4	9.61	8.9	189	188	187	449	448	447	127	214	0.5935	235	62	0.2638	0.4706	0.08241	0.04009	0.35
21222	27	265	9	29.444444444444443	3.6	37.6	0.0093	24.37	0.05660377358490566	7	0.30566037735849055	0.007547169811320755	0.007547169811320755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037735849056603774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007547169811320755	0.0037735849056603774	47.4	295	0.02	14	1028	1.2	57.2	17.1	8.08	6.99	14.5	19.3	22.7	94	93	92	250	249	248	49	107	0.4579	143	45	0.3147	0.4	0.084	0.036	0.25
21223	36	580	39	14.871794871794872	7.85	47.08	0.0654	36.13	0.017241379310344827	44	0.3275862068965517	0.02413793103448276	0.0034482758620689655	0.0034482758620689655	0.0017241379310344827	0.0	0.0	0.0	0.0	0.0017241379310344827	0.0	0.0017241379310344827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017241379310344827	0.0	15.3	632	0.07	13	2130	1.3	81.33	5.7	6.31	6.6	5.5	6.69	6.7	234	233	232	497	496	495	166	273	0.6081	224	68	0.3036	0.4167	0.06237	0.03018	0.71
21224	43	673	36	18.694444444444443	5.97	37.81	0.0561	35.29	0.01634472511144131	46	0.2689450222882615	0.019316493313521546	0.007429420505200594	0.007429420505200594	0.0014858841010401188	0.0	0.0029717682020802376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014858841010401188	17.0	759	0.06	33	2475	1.3	79.6	6.4	5.74	6.55	6.714285714285714	8.21	6.7	228	227	226	603	602	601	155	286	0.542	317	73	0.2303	0.4884	0.10614	0.03317	0.6
21225	50	1014	39	26.0	4.5	40.3	0.1215	42.86	0.008875739644970414	103	0.2564102564102564	0.03550295857988166	0.01873767258382643	0.007889546351084813	0.0019723865877712033	0.0009861932938856016	0.0	0.0	0.0009861932938856016	0.0	0.0	0.0009861932938856016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.2	1183	0.04	69	3866	1.4	63.83	10.4	8.3	7.26	15.0	11.47	12.1	349	348	347	866	865	864	264	462	0.5714	404	85	0.2104	0.5556	0.08545	0.0254	0.21
21227	40	769	45	17.08888888888889	7.05	41.69	0.1121	37.82	0.011703511053315995	53	0.2717815344603381	0.016905071521456438	0.005201560468140442	0.0013003901170351106	0.0039011703511053317	0.0013003901170351106	0.002600780234070221	0.0	0.0	0.0	0.0013003901170351106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0039011703511053317	0.0	17.8	816	0.06	37	2721	1.3	78.79	6.7	6.38	6.6	5.375	8.6	8.1	266	265	264	638	637	636	193	363	0.5317	275	73	0.2655	0.4211	0.05643	0.03605	0.32
21229	40	758	44	17.227272727272727	6.85	47.35	0.0467	37.82	0.010554089709762533	62	0.2928759894459103	0.03430079155672823	0.009234828496042216	0.00395778364116095	0.00395778364116095	0.0	0.002638522427440633	0.0013192612137203166	0.002638522427440633	0.002638522427440633	0.0	0.0	0.0	0.0	0.0	0.0013192612137203166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002638522427440633	0.0	18.1	836	0.06	28	2787	1.3	78.48	6.8	6.73	7.07	8.166666666666666	8.25	8.3	304	303	302	642	641	640	230	355	0.6479	287	74	0.2578	0.5169	0.1028	0.0405	0.28
21230	36	779	47	16.574468085106382	6.92	38.88	0.1028	32.77	0.02053915275994865	48	0.2644415917843389	0.01668806161745828	0.0038510911424903724	0.0012836970474967907	0.005134788189987163	0.0	0.0	0.0	0.0	0.0012836970474967907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012836970474967907	0.0025673940949935813	0.0	15.1	855	0.07	36	2863	1.3	81.53	5.6	6.08	6.31	5.333333333333333	7.12	6.4	264	263	262	679	678	677	191	369	0.5176	310	73	0.2355	0.3797	0.07658	0.04418	0.35
21233	40	840	53	15.849056603773585	7.42	37.39	0.0935	37.82	0.010714285714285714	47	0.2571428571428571	0.02142857142857143	0.004761904761904762	0.0011904761904761906	0.0035714285714285713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011904761904761906	0.0	14.5	918	0.07	43	2982	1.3	82.14	5.4	5.79	5.79	5.75	6.55	6.0	267	266	265	714	713	712	186	387	0.4806	327	81	0.2477	0.275	0.07843	0.02381	0.17
21235	28	507	4	126.75	0.84	40.29	0.0467	25.21	0.10256410256410256	32	0.26232741617357	0.03353057199211045	0.0039447731755424065	0.0039447731755424065	0.0039447731755424065	0.0019723865877712033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	118.3	584	0.01	11	1817	1.2	-14.77	44.7	5.71	11.54	27.0	47.83	55.8	193	192	191	479	478	477	147	243	0.6049	236	46	0.1949	0.4167	0.10021	0.0501	0.47
21236	40	655	32	20.46875	5.46	37.54	0.0561	35.29	0.035114503816793895	32	0.2687022900763359	0.015267175572519083	0.010687022900763359	0.007633587786259542	0.0015267175572519084	0.0	0.0	0.0061068702290076335	0.0	0.0	0.0030534351145038168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015267175572519084	19.3	711	0.05	16	2246	1.2	85.73	6.1	4.41	6.06	8.666666666666666	8.13	6.5	220	219	218	586	585	584	154	308	0.5	278	66	0.2374	0.439	0.0802	0.04266	0.71
21237	40	982	42	23.38095238095238	4.88	39.19	0.0841	46.22	0.020366598778004074	62	0.2769857433808554	0.019348268839103868	0.007128309572301426	0.0010183299389002036	0.003054989816700611	0.0010183299389002036	0.0	0.0	0.0010183299389002036	0.0	0.002036659877800407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.6	1102	0.05	42	3751	1.3	74.93	8.2	7.54	6.58	5.625	9.54	10.3	337	336	335	860	859	858	251	433	0.5797	427	86	0.2014	0.5405	0.07442	0.03953	0.38
21238	37	637	26	24.5	4.44	44.27	0.1028	26.05	0.026687598116169546	42	0.3029827315541601	0.026687598116169546	0.007849293563579277	0.0141287284144427	0.0031397174254317113	0.0015698587127158557	0.0	0.0015698587127158557	0.0	0.0015698587127158557	0.0	0.0	0.0	0.0	0.0	0.0	0.0015698587127158557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015698587127158557	0.0	0.0031397174254317113	0.0	24.1	692	0.04	14	2279	1.2	80.85	8.0	5.29	6.99	13.25	10.19	9.2	259	258	257	585	584	583	194	302	0.6424	283	65	0.2297	0.6667	0.11624	0.05641	0.75
21240	26	218	1	218.0	0.47	51.17	0.0467	13.45	0.05963302752293578	8	0.4036697247706422	0.027522935779816515	0.0045871559633027525	0.009174311926605505	0.0045871559633027525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045871559633027525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045871559633027525	207.0	239	0.0	3	791	1.2	-104.8	79.3	6.01	15.35	52.0	82.99	100.1	109	108	107	213	212	211	63	89	0.7079	124	46	0.371	0.8182	0.06573	0.07981	1.55
21241	30	647	32	20.21875	5.57	36.7	0.0654	31.09	0.00927357032457496	30	0.2751159196290572	0.017001545595054096	0.0015455950540958269	0.0015455950540958269	0.0	0.0	0.0	0.0	0.0015455950540958269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015455950540958269	0.0015455950540958269	17.6	710	0.06	28	2218	1.3	78.99	6.6	4.41	5.97	11.8	7.61	5.9	211	210	209	575	574	573	142	292	0.4863	283	69	0.2438	0.7576	0.05913	0.02957	0.58
21244	30	322	15	21.466666666666665	5.05	52.53	0.0374	14.29	0.14906832298136646	31	0.35714285714285715	0.043478260869565216	0.006211180124223602	0.006211180124223602	0.009316770186335404	0.003105590062111801	0.0	0.003105590062111801	0.0	0.006211180124223602	0.0	0.0	0.003105590062111801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009316770186335404	0.003105590062111801	0.0	0.0	297.0	359	0.0	8	1190	1.2	-196.15	114.4	6.94	21.34	53.0	119.47	146.0	156	155	154	297	296	295	112	140	0.8	157	44	0.2803	0.6667	0.07744	0.06061	2.56
21245	40	946	45	21.022222222222222	5.19	36.68	0.0654	50.42	0.0200845665961945	69	0.27167019027484146	0.03488372093023256	0.009513742071881607	0.0	0.0021141649048625794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010570824524312897	20.7	1148	0.05	62	3705	1.4	67.38	9.0	7.31	6.47	7.0	9.88	9.5	318	317	316	867	866	865	231	421	0.5487	446	87	0.1951	0.5319	0.08535	0.03691	1.15
21246	37	730	33	22.12121212121212	5.45	38.51	0.0748	34.45	0.045205479452054796	44	0.2602739726027397	0.009589041095890411	0.00410958904109589	0.0027397260273972603	0.0013698630136986301	0.0	0.0013698630136986301	0.0	0.0	0.0	0.0	0.0	0.0013698630136986301	0.00410958904109589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013698630136986301	0.0027397260273972603	0.0	22.1	802	0.05	39	2596	1.3	74.42	8.4	6.62	6.48	8.5	9.91	10.1	233	232	231	605	604	603	168	346	0.4855	259	65	0.251	0.2054	0.06612	0.04298	0.08
21247	34	960	48	20.0	5.85	35.24	0.0748	38.66	0.025	44	0.23229166666666667	0.027083333333333334	0.004166666666666667	0.003125	0.005208333333333333	0.003125	0.004166666666666667	0.0010416666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.8	972	0.05	24	3326	1.3	75.74	7.9	6.33	6.33	7.666666666666666	8.89	9.3	289	288	287	820	819	818	201	417	0.482	403	88	0.2184	0.3165	0.07561	0.03902	0.2
21248	28	492	36	13.666666666666666	8.76	47.69	0.0561	30.25	0.06300813008130081	31	0.29878048780487804	0.014227642276422764	0.0020325203252032522	0.0020325203252032522	0.0040650406504065045	0.0	0.0	0.0	0.01016260162601626	0.0	0.0	0.0040650406504065045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020325203252032522	0.0	0.0040650406504065045	0.0040650406504065045	14.5	496	0.07	7	1665	1.2	90.6	4.2	4.75	6.66	7.5	6.2	5.2	196	195	194	411	410	409	135	224	0.6027	187	61	0.3262	0.475	0.07786	0.03406	0.5
21249	42	433	25	17.32	6.44	53.09	0.0748	31.09	0.03464203233256351	48	0.3510392609699769	0.04157043879907621	0.025404157043879907	0.004618937644341801	0.0023094688221709007	0.004618937644341801	0.0023094688221709007	0.009237875288683603	0.0023094688221709007	0.0	0.0023094688221709007	0.0	0.0023094688221709007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004618937644341801	0.0	16.1	491	0.06	18	1637	1.3	80.51	6.0	6.32	7.18	13.25	7.68	6.6	206	205	204	388	387	386	148	214	0.6916	174	58	0.3333	0.9048	0.10309	0.03608	0.19
21250	44	906	41	22.097560975609756	5.02	40.76	0.0561	42.86	0.00772626931567329	79	0.2969094922737307	0.026490066225165563	0.011037527593818985	0.0033112582781456954	0.005518763796909493	0.002207505518763797	0.0011037527593818985	0.0011037527593818985	0.0011037527593818985	0.0011037527593818985	0.0	0.0011037527593818985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006622516556291391	0.0	23.2	1066	0.04	42	3640	1.3	73.31	8.8	8.3	6.98	10.6	10.41	11.3	333	332	331	817	816	815	248	424	0.5849	393	85	0.2163	0.5676	0.10771	0.0306	0.3
21251	40	860	46	18.695652173913043	5.84	32.61	0.0841	47.06	0.03255813953488372	48	0.22906976744186047	0.02558139534883721	0.004651162790697674	0.0011627906976744186	0.0	0.002325581395348837	0.0	0.0	0.002325581395348837	0.0	0.0	0.0	0.0	0.002325581395348837	0.0011627906976744186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034883720930232558	0.0	17.0	990	0.06	42	3281	1.3	79.6	6.4	6.55	6.01	8.5	8.0	7.2	257	256	255	788	787	786	177	359	0.493	429	80	0.1865	0.5116	0.07995	0.04188	0.67
21253	40	373	16	23.3125	4.46	49.03	0.028	31.09	0.08310991957104558	26	0.3726541554959786	0.04289544235924933	0.005361930294906166	0.002680965147453083	0.0	0.0	0.002680965147453083	0.002680965147453083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002680965147453083	0.002680965147453083	0.002680965147453083	0.0	21.5	440	0.05	18	1473	1.3	75.03	8.1	6.96	7.0	8.5	9.3	9.5	176	175	174	359	358	357	121	186	0.6505	173	55	0.3179	0.7222	0.07521	0.02786	0.5
21255	41	624	35	17.82857142857143	6.25	38.57	0.0467	32.77	0.04807692307692308	33	0.27884615384615385	0.020833333333333332	0.008012820512820512	0.0016025641025641025	0.003205128205128205	0.0016025641025641025	0.0	0.0016025641025641025	0.0	0.0016025641025641025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004807692307692308	0.0	0.0	0.0	17.3	686	0.06	19	2278	1.2	87.76	5.3	5.51	6.12	10.8	7.64	6.6	216	215	214	560	559	558	149	319	0.4671	241	67	0.278	0.439	0.08393	0.04286	0.39
21256	33	445	19	23.42105263157895	4.73	49.25	0.028	29.41	0.08314606741573034	36	0.3550561797752809	0.02247191011235955	0.011235955056179775	0.0	0.0022471910112359553	0.0022471910112359553	0.0	0.0022471910112359553	0.0	0.0022471910112359553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022471910112359553	21.8	510	0.05	22	1658	1.3	74.73	8.3	6.44	7.09	11.6	9.33	9.4	198	197	196	402	401	400	138	199	0.6935	203	60	0.2956	0.8261	0.09453	0.0398	0.43
21257	30	752	19	39.578947368421055	2.66	35.24	0.0654	37.82	0.05186170212765957	36	0.2752659574468085	0.02127659574468085	0.006648936170212766	0.0013297872340425532	0.0026595744680851063	0.0	0.0013297872340425532	0.0026595744680851063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013297872340425532	0.0	0.0013297872340425532	0.0013297872340425532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013297872340425532	0.0026595744680851063	0.0	46.7	850	0.02	28	2806	1.2	57.91	16.8	6.4	7.6	19.0	19.42	20.8	252	251	250	715	714	713	180	324	0.5556	391	72	0.1841	0.6897	0.0965	0.02937	1.83
21258	40	357	16	22.3125	4.79	50.9	0.028	26.89	0.06442577030812324	32	0.3949579831932773	0.011204481792717087	0.014005602240896359	0.0028011204481792717	0.0	0.0028011204481792717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028011204481792717	0.0	0.0028011204481792717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0056022408963585435	0.0028011204481792717	20.8	428	0.05	19	1351	1.3	75.74	7.9	5.92	6.81	11.2	9.65	8.1	170	169	168	334	333	332	103	146	0.7055	188	67	0.3564	1.0	0.07485	0.0509	3.29
21259	43	920	33	27.87878787878788	3.9	35.42	0.0748	35.29	0.009782608695652175	56	0.2608695652173913	0.01956521739130435	0.003260869565217391	0.007608695652173913	0.003260869565217391	0.0010869565217391304	0.0010869565217391304	0.002173913043478261	0.0010869565217391304	0.0	0.002173913043478261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002173913043478261	0.0	28.1	1050	0.04	24	3357	1.2	76.79	9.5	5.58	6.7	11.0	11.81	11.4	300	299	298	847	846	845	221	406	0.5443	441	79	0.1791	0.45	0.08501	0.03542	0.63
21261	36	934	45	20.755555555555556	5.22	30.86	0.0561	42.86	0.032119914346895075	40	0.2366167023554604	0.016059957173447537	0.0021413276231263384	0.0021413276231263384	0.0032119914346895075	0.0010706638115631692	0.0032119914346895075	0.0	0.0	0.0	0.0	0.0	0.0	0.0010706638115631692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010706638115631692	18.8	1022	0.05	23	3428	1.2	86.23	5.9	5.57	5.78	10.2	7.99	7.1	266	265	264	862	861	860	181	429	0.4219	433	85	0.1963	0.4921	0.06729	0.05336	0.33
21262	36	805	49	16.428571428571427	7.62	41.06	0.0187	33.61	0.016149068322981366	44	0.24347826086956523	0.01987577639751553	0.0037267080745341614	0.0012422360248447205	0.004968944099378882	0.0037267080745341614	0.0012422360248447205	0.0012422360248447205	0.0012422360248447205	0.0	0.0012422360248447205	0.0012422360248447205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012422360248447205	0.0	0.002484472049689441	0.0	20.3	787	0.05	15	2578	1.3	76.25	7.7	4.88	6.53	10.6	8.69	8.1	264	263	262	643	642	641	203	367	0.5531	276	61	0.221	0.2921	0.07621	0.03733	0.27
